net,length_um
net651,347.3µm
_24023_,347.02µm
net1182,346.79µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[24\],346.74µm
net1152,346.67µm
_05550_,346.63µm
net616,346.53µm
_05773_,346.44µm
_10725_,346.28µm
net444,346.17µm
net1277,345.92µm
net231,345.77µm
net436,345.72µm
clknet_1_0__leaf_clk_i,345.72µm
_05437_,345.26µm
_10707_,345.24µm
net952,345.22µm
_18158_,345.11µm
i_core_v_mini_mcu.core_data_req\[24\],345.11µm
net1195,345.11µm
net250,345.08µm
net840,344.89µm
net916,344.7µm
net578,344.49µm
net701,344.24µm
_18014_,344.09µm
_09600_,344.04µm
net1800,344.04µm
net2088,343.58µm
net548,343.55µm
_15312_,343.53µm
_07231_,343.48µm
net446,343.15µm
_10593_,342.97µm
net923,342.82µm
net2215,342.72µm
_18353_,342.71µm
_18653_,342µm
clknet_4_0__leaf_clk_i_regs,341.9µm
net1348,341.74µm
_18064_,341.42µm
_06133_,341.34µm
net1169,341.34µm
net985,341.29µm
net64,341.03µm
_18343_,340.93µm
_10779_,340.91µm
_20585_,340.83µm
net510,340.78µm
_22801_,340.63µm
net641,340.63µm
_10694_,340.39µm
net1170,340.17µm
_10421_,340.07µm
net1100,340µm
_15465_,339.97µm
net195,339.66µm
net793,339.66µm
net1179,339.66µm
_17052_,339.56µm
_12496_,339.33µm
net68,339.15µm
net1278,339.15µm
net2096,339.11µm
net2134,338.95µm
net1930,338.72µm
_19026_,338.59µm
net2202,337.83µm
net241,337.78µm
net380,337.56µm
net474,337.52µm
net1349,337.52µm
_20589_,337.37µm
net1799,337.32µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[10\],337.22µm
net975,337.06µm
_18405_,336.96µm
_05623_,336.93µm
_18110_,336.76µm
net630,336.76µm
net1817,336.71µm
net1209,336.66µm
_05625_,336.61µm
clknet_4_6_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,336.4µm
_06856_,336.3µm
net1214,335.64µm
net551,335.54µm
_19439_,335.33µm
_06643_,335.08µm
net246,334.92µm
net617,334.82µm
_10568_,334.67µm
net1213,334.62µm
_16972_,334.57µm
net607,334.43µm
net2175,334.42µm
_12449_,334.35µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[27\],334.31µm
_16212_,334.28µm
_17968_,334.01µm
clknet_4_13_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,333.96µm
net484,333.95µm
_06751_,333.75µm
_22740_,333.65µm
net70,333.6µm
net531,333.6µm
net955,333.55µm
_19511_,333.5µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[8\],333.3µm
net50,333.12µm
net1286,332.99µm
net89,332.8µm
_27014_,332.79µm
net512,332.74µm
_25423_,332.63µm
_26212_,332.53µm
net141,332.48µm
net1772,332.43µm
net1793,332.38µm
net92,332.33µm
net1246,332.16µm
_10596_,332.13µm
net2199,331.87µm
_25444_,331.82µm
_10731_,331.67µm
net825,331.67µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[18\],331.52µm
_18047_,331.32µm
net71,331.31µm
net267,331.26µm
_10837_,331.11µm
_18267_,330.85µm
net1129,330.81µm
net269,330.65µm
net821,330.65µm
net1430,330.14µm
_12479_,330.09µm
net615,329.53µm
net1780,329.43µm
net338,329.07µm
net1280,329.07µm
net1049,329.02µm
net1041,328.97µm
net145,328.92µm
net243,328.92µm
net1357,328.92µm
_04629_,328.91µm
net394,328.87µm
_10614_,328.69µm
net222,328.66µm
_06488_,328.64µm
net276,328.46µm
net257,328.16µm
_16225_,327.95µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_spimemio_reg_top_i.reg2hw,327.75µm
net1458,327.75µm
net1367,327.19µm
net1264,326.99µm
net1361,326.98µm
net236,326.93µm
_10571_,326.88µm
net890,326.75µm
net336,326.6µm
_05674_,326.53µm
_18534_,326.52µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[13\],326.38µm
net146,326.27µm
net1762,326.22µm
_20593_,326.02µm
net36,325.76µm
net447,325.62µm
_18739_,325.53µm
net1077,325.51µm
net538,325.2µm
_10580_,325.19µm
net66,325.1µm
net1789,325.05µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[12\],325µm
net132,324.85µm
net2176,324.59µm
_06554_,324.44µm
_26685_,324.34µm
_06004_,324.09µm
net279,324.08µm
_10583_,323.98µm
_19067_,323.42µm
net197,323.42µm
net639,323.42µm
_26896_,323.27µm
_06455_,323.17µm
_19480_,323.09µm
net176,323µm
net2125,322.88µm
net1551,322.86µm
_21182_,322.76µm
net831,322.66µm
_25729_,322.56µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.obi_resp_o\[10\],322.56µm
_18219_,322.55µm
net844,322.45µm
_12305_,322.35µm
net320,322.2µm
net640,322.15µm
net2183,322.15µm
net2177,322.1µm
net1766,321.79µm
net497,321.74µm
_18956_,321.64µm
net646,321.64µm
net2131,321.59µm
_21191_,321.54µm
net1794,321.33µm
_17962_,321.03µm
net1758,320.85µm
_12660_,320.81µm
net266,320.77µm
net1259,320.77µm
clknet_4_9__leaf_clk_i_regs,320.67µm
_06448_,320.57µm
_12131_,320.57µm
_20148_,320.47µm
net130,320.42µm
net1231,320.26µm
i_core_v_mini_mcu.core_data_req\[86\],320.25µm
_17566_,320.01µm
net424,320.01µm
net895,319.96µm
net363,319.91µm
clknet_4_11__leaf_clk_i_regs,319.87µm
net680,319.86µm
net1847,319.49µm
net1406,319.45µm
_19149_,319.35µm
net670,319.3µm
_05683_,319.2µm
_18946_,319.14µm
net869,318.94µm
_19231_,318.89µm
net527,318.48µm
_05707_,318.42µm
net331,318.22µm
_12256_,318.18µm
net1993,318.18µm
net339,318.11µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.obi_resp_o\[5\],318.08µm
_19272_,318.06µm
_23909_,318µm
_16251_,317.97µm
net904,317.95µm
net924,317.87µm
net1245,317.72µm
_23901_,317.66µm
_18641_,317.46µm
_18049_,317.36µm
_06430_,317.29µm
net1083,317.06µm
clknet_4_9_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,316.85µm
_19355_,316.66µm
_22443_,316.5µm
net968,316.09µm
_07027_,315.68µm
net604,315.53µm
net772,315.53µm
_18426_,315.48µm
net957,315.24µm
net1433,315.22µm
net232,315.17µm
_19058_,315.12µm
net1212,314.92µm
net98,314.82µm
net2195,314.82µm
_21306_,314.64µm
net571,314.56µm
net776,314.05µm
net238,314µm
net909,313.75µm
net1109,313.65µm
net445,313.59µm
_18175_,313.57µm
_16004_,313.55µm
net235,313.44µm
net1428,313.34µm
_09271_,313.19µm
net2126,312.78µm
net843,312.58µm
_19459_,312.34µm
_14196_,312.32µm
_06372_,312.27µm
_10632_,312.12µm
_10791_,312.07µm
_10562_,311.71µm
clknet_4_1__leaf_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,311.66µm
net454,311.61µm
net209,311.51µm
net767,311.45µm
net136,311.41µm
_26875_,311.36µm
_21011_,311.25µm
net40,311.15µm
net755,311.09µm
net1813,311µm
_20442_,310.89µm
_05983_,310.85µm
_18514_,310.64µm
_12398_,310.44µm
net135,310.37µm
_08613_,310.34µm
net577,310.08µm
net654,310.08µm
_17902_,310.07µm
net541,309.98µm
net1122,309.93µm
_23792_,309.88µm
_22819_,309.6µm
net41,309.57µm
_06007_,309.37µm
_17569_,309.29µm
net1154,309.18µm
net977,308.76µm
net587,308.71µm
net1087,308.71µm
net1237,308.71µm
net1876,308.4µm
_18331_,308.25µm
net286,308.2µm
net398,308.1µm
net1174,308.1µm
net689,307.76µm
net2060,307.59µm
net129,307.44µm
_18177_,307.43µm
_19593_,307.28µm
_14193_,307.26µm
net45,307.13µm
_18140_,307.03µm
_16132_,306.98µm
net608,306.77µm
net1468,306.72µm
_06447_,306.62µm
_10903_,306.57µm
_10437_,306.06µm
_10433_,306.01µm
net588,306.01µm
_12550_,305.96µm
_10889_,305.55µm
net2164,305.55µm
net2196,305.5µm
net1816,305.35µm
net203,305.3µm
_19779_,305.16µm
_12250_,304.82µm
net1727,304.74µm
_25355_,304.69µm
net133,304.64µm
net620,304.48µm
net43,304.43µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[23\],304.23µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[23\],304.18µm
net773,303.92µm
_18033_,303.82µm
net1266,303.82µm
net667,303.57µm
net2187,303.36µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[20\],303.26µm
_12280_,303.11µm
net2079,303.06µm
net523,302.75µm
net1402,302.75µm
_10754_,302.7µm
_14331_,302.5µm
net53,302.19µm
net739,302.04µm
net1353,302.04µm
net731,301.99µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[10\],301.94µm
i_core_v_mini_mcu.core_data_req\[30\],301.68µm
_08592_,301.58µm
_18531_,301.58µm
net656,301.53µm
_22734_,300.92µm
net591,300.61µm
net560,300.51µm
net1798,300.51µm
net1262,300.49µm
net2146,300.46µm
net1324,300.41µm
_12465_,300.36µm
net228,300.31µm
net1074,300.21µm
net1998,300.16µm
net1121,300.02µm
net131,299.75µm
net337,299.29µm
net1159,299.24µm
net3,299.09µm
net430,299.01µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[15\],298.85µm
_18497_,298.83µm
_18034_,298.64µm
i_core_v_mini_mcu.core_data_req\[29\],298.63µm
_06551_,298.5µm
_10744_,298.31µm
net216,298.27µm
_10624_,298.22µm
i_core_v_mini_mcu.peripheral_slave_resp\[31\],298.02µm
net1165,297.81µm
net1258,297.66µm
_19396_,297.51µm
_25452_,297.45µm
_05405_,297.3µm
net922,297.2µm
_10775_,297µm
net134,297µm
net737,296.59µm
net417,296.49µm
i_core_v_mini_mcu.core_data_req\[8\],296.44µm
_10932_,296.29µm
_20441_,296.23µm
_19377_,295.93µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_state_q,295.88µm
_09264_,295.82µm
net2163,295.68µm
net326,295.52µm
clknet_4_7__leaf_clk_i_regs,295.32µm
net2181,295.27µm
clknet_4_6__leaf_clk_i_regs,295.22µm
net1243,294.96µm
_06861_,294.91µm
_18301_,294.81µm
_16916_,294.71µm
net1556,294.71µm
_24675_,294.61µm
_10427_,294.2µm
_26780_,294.15µm
_18054_,294.13µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[16\],294.05µm
net1791,293.84µm
_09650_,293.79µm
_17964_,293.79µm
clknet_4_3__leaf_clk_i_regs,293.64µm
_09270_,293.59µm
_11156_,293.54µm
i_core_v_mini_mcu.core_data_req\[5\],293.25µm
net2003,293.23µm
_10862_,293.03µm
net14,292.93µm
net758,292.72µm
net674,292.62µm
net781,292.57µm
net570,292.21µm
net798,292.21µm
_05624_,291.91µm
_14326_,291.86µm
_23823_,291.86µm
_22782_,291.73µm
net603,291.65µm
_18893_,291.5µm
_09671_,291.4µm
net271,291.4µm
net2165,290.99µm
net1318,290.94µm
_06413_,290.79µm
_22466_,290.69µm
net226,290.38µm
net1193,290.23µm
_20931_,290.18µm
net804,289.84µm
_19552_,289.82µm
_18705_,289.51µm
_12253_,289.49µm
_18997_,289.46µm
_23891_,289.21µm
_17060_,289.11µm
net281,289.06µm
net592,289.06µm
net224,288.9µm
_19313_,288.89µm
net144,288.6µm
net1592,288.29µm
net429,288.15µm
_17136_,288.04µm
net1275,287.99µm
_10763_,287.94µm
_22821_,287.89µm
net451,287.86µm
net373,287.73µm
_04634_,287.48µm
_09490_,287.48µm
_20578_,287.47µm
net32,287.38µm
_19490_,287.37µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[22\],287.27µm
net1309,287.17µm
delaynet_3_clk_i,286.87µm
net1000,286.82µm
net1206,286.56µm
_10943_,286.46µm
net494,286.46µm
_05678_,286.26µm
net618,286.05µm
_19806_,285.7µm
_12503_,285.65µm
net1943,285.65µm
net505,285.49µm
net786,285.44µm
_09632_,285.4µm
net1010,285.34µm
_06883_,285.29µm
_17089_,285.24µm
_17990_,284.7µm
_12291_,284.58µm
_16256_,284.58µm
_07618_,284.48µm
net1978,284.48µm
net1252,284.17µm
_20831_,284.07µm
net340,284.02µm
net1123,284.02µm
_26590_,283.92µm
_20086_,283.61µm
net312,283.56µm
_19522_,283.51µm
net413,283.36µm
net412,283.35µm
net315,283.22µm
_19192_,283.15µm
net537,283.1µm
net1274,283.1µm
net2214,282.95µm
_05999_,282.79µm
net732,282.54µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[21\],282.16µm
_12224_,281.91µm
_08855_,281.83µm
_10697_,281.83µm
_12435_,281.78µm
_22803_,281.78µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[6\],281.78µm
net1783,281.78µm
_17953_,281.68µm
net172,281.62µm
_14118_,281.47µm
_07135_,281.22µm
_19028_,281.21µm
net780,280.96µm
_12236_,280.86µm
net1014,280.86µm
_10389_,280.76µm
_18018_,280.57µm
_21341_,280.3µm
_14217_,280.2µm
net252,280.15µm
_18663_,279.94µm
net173,279.84µm
net2186,279.74µm
net1241,279.56µm
_05699_,279.54µm
net636,278.98µm
_25301_,278.88µm
_18373_,278.82µm
_17959_,278.72µm
_13824_,278.57µm
net102,278.52µm
net264,278.52µm
_22435_,278.25µm
net973,278.21µm
net487,278.02µm
net196,277.96µm
net383,277.9µm
net275,277.6µm
net514,277.41µm
net648,277.3µm
net1282,276.89µm
net1163,276.79µm
net225,276.63µm
net201,276.53µm
_12338_,276.28µm
net1185,276.28µm
net1979,276.23µm
_17085_,276.18µm
_09649_,275.77µm
_10631_,275.62µm
_27315_,275.62µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[3\],275.57µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[1\],275.52µm
net2092,275.44µm
_27013_,275.21µm
i_core_v_mini_mcu.peripheral_slave_resp\[18\],275.16µm
net449,275.11µm
net960,275.11µm
delaynet_4_clk_i,275.01µm
net1120,274.98µm
net65,274.8µm
net1226,274.55µm
_18099_,274.49µm
net561,274.44µm
_20147_,274.34µm
_26888_,274.17µm
net194,274.09µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[6\],273.99µm
_22795_,273.63µm
_06891_,273.58µm
net1442,273.48µm
net1575,273.48µm
_10578_,272.66µm
net1345,272.5µm
net783,272.41µm
net1295,272.41µm
net278,272.36µm
net903,272.36µm
net258,272.21µm
_16569_,271.9µm
_06874_,271.85µm
net659,271.7µm
_18079_,271.6µm
_19263_,271.39µm
net744,271.39µm
net790,271.39µm
_20946_,271.38µm
_16240_,271.24µm
_22557_,271.24µm
_09069_,271.19µm
_12011_,271.19µm
net1883,271.12µm
_24036_,271.09µm
net1841,271.04µm
_11609_,270.97µm
net710,270.94µm
net1796,270.93µm
net2204,270.58µm
_22807_,270.53µm
net730,270.43µm
net726,270.37µm
net777,270.22µm
_14136_,270.12µm
net1779,270.12µm
_21193_,269.97µm
_19099_,269.86µm
_05615_,269.51µm
_18260_,269.41µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.soc_ctrl_i.reg2hw\[35\],269.41µm
net613,269.35µm
net406,269.3µm
_14059_,269.05µm
net2197,269.05µm
_20597_,268.91µm
delaynet_2_clk_i,268.85µm
_23377_,268.54µm
net294,268.49µm
_12439_,268.44µm
_05974_,268.34µm
_05511_,267.93µm
net595,267.62µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[21\],267.32µm
_10727_,267.17µm
net574,267.16µm
_18311_,267.01µm
clknet_4_10_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,267.01µm
_16145_,266.81µm
net259,266.81µm
_06783_,266.76µm
_26495_,266.76µm
net1782,266.76µm
net1849,266.71µm
net193,266.61µm
net240,266.4µm
_12453_,266.25µm
net314,266.15µm
_06898_,265.99µm
net2198,265.84µm
net84,265.79µm
net223,265.64µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[18\],265.59µm
net200,265.59µm
_22789_,265.54µm
_18021_,265.41µm
net614,265.33µm
net642,265.33µm
_10075_,265.26µm
_06407_,265.18µm
clknet_4_8_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,265.18µm
net1272,265.08µm
_06653_,264.88µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[9\],264.47µm
_22474_,264.42µm
net302,264.42µm
net13,264.37µm
_12523_,264.28µm
_13867_,264.11µm
net567,264.06µm
net756,264.01µm
_21294_,263.8µm
_18573_,263.63µm
_22397_,263.49µm
_09541_,263.25µm
net237,262.94µm
net248,262.89µm
net1929,262.89µm
_21157_,262.84µm
net1426,262.84µm
_17093_,262.74µm
net1767,262.69µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.state\[3\],262.64µm
net1899,262.64µm
net759,262.63µm
_23822_,262.48µm
net711,262.33µm
net1774,262.23µm
_09678_,262.18µm
_25059_,262.06µm
net1116,262.02µm
_18046_,261.92µm
_22724_,261.67µm
net1073,261.62µm
_06928_,261.26µm
net2213,261.21µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[20\],261.16µm
_20968_,261.11µm
_25681_,261.11µm
_11761_,261.06µm
_26885_,261.06µm
net1330,260.94µm
_12371_,260.8µm
_26990_,260.75µm
_27138_,260.7µm
net1844,260.65µm
i_core_v_mini_mcu.peripheral_slave_resp\[1\],260.55µm
net1335,260.55µm
_07453_,260.5µm
net1031,260.5µm
net46,260.45µm
net1999,260.45µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.picorv32_resp_i\[4\],259.99µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[5\],259.99µm
_12356_,259.94µm
_19449_,259.58µm
_14060_,259.53µm
net1778,259.53µm
net174,259.52µm
_22793_,259.48µm
_22345_,259.43µm
net716,259.43µm
_18321_,259.42µm
net1850,259.33µm
net1853,259.33µm
net1022,259.17µm
net39,259.02µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[21\],258.82µm
_11664_,258.77µm
net1851,258.77µm
_06890_,258.46µm
clknet_4_7__leaf_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,258.41µm
net718,258.31µm
net1777,258.31µm
net261,258.21µm
net650,258.21µm
net725,258.1µm
net754,258µm
_18188_,257.85µm
net415,257.85µm
_13878_,257.8µm
_18279_,257.75µm
net118,257.75µm
net1002,257.65µm
_17963_,257.57µm
net227,257.54µm
net619,257.39µm
net1828,257.39µm
net1338,257.34µm
net1365,257.34µm
net300,257.29µm
net609,257.29µm
net2172,257.29µm
i_core_v_mini_mcu.core_data_req\[17\],257.24µm
clknet_4_14_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,257.19µm
net323,257.14µm
net1006,256.98µm
_18987_,256.83µm
_18135_,256.78µm
_09628_,256.73µm
_10790_,256.68µm
_26983_,256.37µm
net1854,256.32µm
net1959,256.32µm
_09784_,256.22µm
net763,256.22µm
_17985_,256.02µm
net1954,256.02µm
_19274_,255.96µm
_17081_,255.79µm
net795,255.76µm
net1267,255.51µm
_18568_,255.41µm
net714,255.25µm
_05685_,255.05µm
_10875_,254.95µm
net1776,254.95µm
net282,254.85µm
_08513_,254.8µm
_18822_,254.74µm
_19304_,254.69µm
net2173,254.69µm
_07603_,254.59µm
net249,254.59µm
net600,254.54µm
net724,254.54µm
net1544,254.54µm
net2050,254.39µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[17\],254.29µm
net995,254.03µm
net1112,253.93µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[8\],253.87µm
net768,253.8µm
net1578,253.78µm
_22458_,253.73µm
_24001_,253.68µm
net1887,253.68µm
_06771_,253.65µm
_10597_,253.47µm
_19807_,253.37µm
_18129_,253.27µm
net1885,253.27µm
net856,253.17µm
_19253_,253.01µm
_19017_,252.96µm
_07287_,252.91µm
net1001,252.91µm
net1359,252.81µm
_19181_,252.76µm
_22329_,252.76µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[19\],252.71µm
_12497_,252.69µm
_16194_,252.65µm
_18467_,252.45µm
_07273_,252.43µm
_19398_,252.3µm
_09672_,252.25µm
net513,252.25µm
_18074_,252.1µm
_22249_,251.92µm
net208,251.92µm
net1215,251.89µm
_19212_,251.69µm
_24964_,251.59µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[31\],251.49µm
_23183_,251.44µm
_18415_,251.38µm
net212,251.23µm
_23211_,251.18µm
_06991_,251.13µm
net1549,251.13µm
_19120_,251µm
net748,250.93µm
_19500_,250.82µm
net345,250.57µm
net769,250.57µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[30\],250.47µm
net1474,250.47µm
net1966,250.47µm
_18558_,250.42µm
net230,250.42µm
_14805_,250.41µm
_06613_,250.37µm
_19933_,250.26µm
_22353_,250.17µm
net414,250.01µm
_11020_,249.99µm
_27100_,249.86µm
_27281_,249.86µm
_19765_,249.81µm
net154,249.81µm
_10737_,249.68µm
_18883_,249.65µm
net1356,249.55µm
net342,249.5µm
_08898_,249.45µm
_22221_,249.4µm
net516,249.4µm
_11801_,249.39µm
net381,249.25µm
net735,249.09µm
_23807_,248.93µm
_27171_,248.84µm
_09547_,248.79µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[18\],248.74µm
net794,248.74µm
net734,248.43µm
_22373_,248.38µm
net717,248.23µm
_12373_,248.12µm
_19110_,248.02µm
_19294_,247.87µm
net596,247.87µm
_22811_,247.83µm
clknet_leaf_27_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,247.82µm
_22280_,247.72µm
net2044,247.7µm
net1729,247.67µm
net298,247.62µm
net665,247.62µm
net2038,247.62µm
net700,247.41µm
net500,247.31µm
net697,247.21µm
net341,247.16µm
_14740_,247.11µm
net851,247.11µm
_07030_,246.7µm
net644,246.7µm
_06406_,246.65µm
_12342_,246.6µm
net1244,246.55µm
net566,246.49µm
_22823_,246.45µm
_27291_,246.45µm
net443,246.34µm
_19130_,246.14µm
net612,246.09µm
net1852,246.04µm
net2064,246.04µm
net115,245.94µm
net1554,245.94µm
net713,245.89µm
i_core_v_mini_mcu.core_data_req\[16\],245.43µm
net2043,245.38µm
_24868_,245.28µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.obi_resp_o\[0\],245.28µm
_07069_,245.02µm
_05964_,244.97µm
_10812_,244.87µm
net1004,244.87µm
_05876_,244.82µm
_24773_,244.72µm
net803,244.61µm
net313,244.57µm
net2182,244.36µm
_13776_,244.31µm
net606,244.05µm
net1340,244µm
net762,243.95µm
_06526_,243.8µm
_14042_,243.8µm
net1136,243.8µm
net1221,243.75µm
_19831_,243.7µm
_19222_,243.44µm
_20647_,243.44µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.nco_sum_q\[16\],243.19µm
i_core_v_mini_mcu.system_bus_i.gen_demux_xbar\[3\].demux_xbar_i.u_xbar_varlat.gen_inputs\[0\].i_addr_dec_resp_mux.gen_several_outputs.bank_sel_q,243.19µm
_05603_,243.14µm
_19865_,242.93µm
_07197_,242.88µm
net1901,242.68µm
net1500,242.58µm
net1802,242.58µm
net2014,242.55µm
_22290_,242.53µm
_08905_,242.37µm
net343,242.27µm
_06417_,242.12µm
_17926_,242.12µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_dbus_we,242.07µm
i_core_v_mini_mcu.system_bus_i.system_xbar_i.gen_xbar_NtoM.i_xbar.gen_outputs\[1\].gen_rr_arb_tree.i_rr_arb_tree.gen_arbiter.rr_q\[2\],242.02µm
net2174,242.02µm
net534,241.86µm
_08578_,241.83µm
net789,241.71µm
_18150_,241.56µm
net327,241.56µm
_18591_,241.2µm
net721,241.15µm
_06844_,241.05µm
net543,240.85µm
_05901_,240.34µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[7\],240.34µm
net2130,240.34µm
_14321_,240.24µm
_12303_,239.93µm
_18105_,239.93µm
net770,239.88µm
net1207,239.73µm
net546,239.47µm
net376,239.42µm
net202,239.27µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[11\],239.22µm
_21677_,239.17µm
net149,239.02µm
net702,238.81µm
_27018_,238.71µm
net830,238.71µm
_10598_,238.66µm
net733,238.5µm
net565,238.45µm
net2167,238.4µm
_19931_,238.35µm
