net,length_um
net1427,329.06µm
_26504_,329µm
_10640_,328.82µm
_10867_,328.82µm
_07284_,328.74µm
net350,328.71µm
net227,328.57µm
_14377_,328.46µm
_16514_,328.46µm
net921,328.31µm
_12496_,327.75µm
_10996_,327.65µm
net644,327.39µm
net1104,327.29µm
net1159,327.29µm
net187,327.24µm
net781,327.24µm
net715,327.14µm
net393,326.78µm
net432,326.73µm
net1965,326.58µm
net441,326.42µm
_10657_,326.22µm
net524,326.17µm
clknet_0_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,326.17µm
_18488_,326.12µm
_08883_,326.07µm
_21373_,325.92µm
net522,325.76µm
_19026_,325.61µm
net1129,325.05µm
net1521,324.69µm
_17098_,324.6µm
net466,324.57µm
clknet_4_10_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,324.54µm
_07842_,324.39µm
_18522_,323.88µm
_15175_,323.78µm
_21665_,323.73µm
_06774_,323.62µm
_07490_,323.44µm
_11017_,323.42µm
net890,323.42µm
net1217,323.27µm
net1339,323.27µm
net1399,322.81µm
net471,322.71µm
_06843_,322.61µm
net1119,322.45µm
clknet_4_3_0_clk_i_regs,322.35µm
net548,322.3µm
net947,322.25µm
net708,322.2µm
_12385_,321.89µm
_20697_,321.69µm
net1324,321.59µm
_12559_,321.54µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[5\],321.54µm
net1469,321.23µm
_12455_,321.13µm
_20515_,321.1µm
net450,321.08µm
net526,320.62µm
_26741_,320.53µm
_10593_,319.81µm
_12220_,319.81µm
_12587_,319.77µm
_21028_,319.6µm
net1896,319.55µm
net472,319.35µm
_20773_,319.09µm
net391,318.94µm
net1277,318.87µm
i_core_v_mini_mcu.core_data_req\[10\],318.69µm
net1059,318.69µm
net1449,318.53µm
clknet_4_9_0_clk_i_regs,318.48µm
_06383_,318.38µm
_10627_,318.28µm
clknet_4_4_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,318.28µm
net1125,318.18µm
_10916_,317.57µm
net951,317.36µm
net379,317.26µm
net950,317.21µm
net1580,317.21µm
_21563_,317.16µm
net1336,317.16µm
_16590_,317.06µm
_18547_,316.96µm
_11517_,316.89µm
_26102_,316.89µm
_12386_,316.76µm
_10569_,316.5µm
net1637,316.29µm
net1657,316.09µm
_05905_,316.04µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[3\],315.89µm
net1480,315.89µm
net1494,315.8µm
_24392_,315.63µm
net836,315.63µm
net1128,315.63µm
_10560_,315.53µm
clknet_4_6_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,315.48µm
_05915_,315.41µm
_25526_,315.28µm
_06239_,314.87µm
net1656,314.87µm
_06827_,314.77µm
_06365_,314.69µm
_17638_,314.54µm
net531,314.51µm
net270,314.41µm
_11608_,314.36µm
net385,314.26µm
net913,314.26µm
net578,313.95µm
_14510_,313.85µm
net221,313.8µm
_14424_,313.75µm
net1648,313.39µm
clknet_4_4_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,313.34µm
_26221_,313.24µm
_16478_,313.19µm
_10862_,312.75µm
_12478_,312.73µm
i_core_v_mini_mcu.core_data_req\[2\],312.53µm
net1509,312.32µm
net667,312.17µm
_05879_,312.12µm
net1456,312.08µm
_10681_,311.86µm
net1546,311.81µm
_18960_,311.51µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[8\],311.51µm
net409,311.51µm
_21335_,311.46µm
i_core_v_mini_mcu.core_data_req\[16\],311.46µm
_10411_,311.1µm
_10909_,310.95µm
_18631_,310.95µm
_20775_,310.95µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[7\],310.9µm
_12535_,310.81µm
_14033_,310.69µm
_19351_,310.59µm
_06908_,310.44µm
net460,310.44µm
net1299,310.44µm
_20034_,310.39µm
clknet_4_14_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,310.39µm
_26720_,310.33µm
net1163,310.18µm
clknet_leaf_113_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,310.03µm
_05701_,309.93µm
net1543,309.92µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[1\],309.88µm
_16503_,309.86µm
_14021_,309.8µm
_18552_,309.67µm
net1536,309.47µm
_10585_,309.42µm
net445,309.37µm
clknet_1_1__leaf_clk_i,309.27µm
_24360_,309.17µm
net714,309.17µm
net1801,308.81µm
_06945_,308.76µm
_25117_,308.48µm
_19139_,308.35µm
net151,308.35µm
_10561_,308.2µm
net451,308.2µm
net1538,308.2µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[12\],308.15µm
_07600_,307.64µm
net910,307.59µm
net14,307.54µm
_21491_,307.39µm
_14437_,307.17µm
_12571_,307.13µm
_26650_,306.98µm
clknet_4_15_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,306.98µm
_07415_,306.72µm
_10764_,306.62µm
_12539_,306.62µm
net551,306.57µm
net1134,306.57µm
net738,306.52µm
i_core_v_mini_mcu.core_data_req\[5\],306.47µm
net184,306.47µm
_26529_,306.09µm
net1539,306.01µm
_18588_,305.91µm
_17032_,305.86µm
_06947_,305.78µm
net422,305.77µm
_21502_,305.66µm
_24431_,305.45µm
_14442_,305.35µm
_16432_,305.12µm
net529,305.04µm
_10688_,304.89µm
net539,304.79µm
_26001_,304.69µm
net889,304.33µm
net898,304.33µm
_12627_,304.18µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.o_rf_raddr\[3\],304.18µm
net376,304.18µm
_22878_,303.99µm
net1137,303.82µm
net1266,303.82µm
_10765_,303.77µm
i_core_v_mini_mcu.core_data_req\[1\],303.67µm
_19103_,303.62µm
net1920,303.62µm
net1611,303.56µm
net1187,303.11µm
net1544,303.11µm
net226,303.01µm
net673,302.7µm
i_core_v_mini_mcu.core_data_req\[30\],302.65µm
net922,302.19µm
_17074_,302.09µm
_05890_,301.94µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[2\],301.48µm
_12609_,301.43µm
_14001_,301.43µm
net842,301.43µm
_26730_,301.33µm
clknet_4_12_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,301.02µm
_25006_,300.97µm
net1487,300.97µm
_24384_,300.66µm
_18855_,300.47µm
net805,300.46µm
_24452_,300.41µm
_25763_,300.41µm
_11026_,300.36µm
net292,300.34µm
net1308,300.34µm
_21617_,300.26µm
_21624_,299.89µm
net415,299.8µm
clknet_4_7_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,299.8µm
_14447_,299.7µm
_18814_,299.7µm
clknet_4_12_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,299.39µm
net734,299.34µm
_26058_,299.31µm
net1161,299.24µm
net528,298.93µm
_05972_,298.58µm
_14593_,298.58µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[2\],298.53µm
_14567_,298.45µm
_10481_,298.37µm
_10651_,297.66µm
net897,297.56µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[8\],297.51µm
net517,297.51µm
_21676_,297.46µm
_10727_,297.37µm
_06695_,297.15µm
_16520_,297.1µm
_11546_,296.85µm
_22887_,296.73µm
net583,296.59µm
net1946,296.59µm
_20517_,296.54µm
_09468_,296.44µm
_06410_,296.34µm
_22869_,296.34µm
net1775,295.93µm
_10586_,295.83µm
net1413,295.78µm
_17065_,295.73µm
net713,295.52µm
net1643,295.52µm
net154,295.47µm
net586,295.47µm
_07848_,295.37µm
_10389_,295.27µm
i_core_v_mini_mcu.core_data_req\[0\],295.22µm
net467,295.07µm
_24608_,294.96µm
net666,294.76µm
_14580_,294.71µm
_25711_,294.71µm
_21600_,294.66µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[7\],294.66µm
_12396_,294.61µm
_21537_,294.6µm
net1615,294.25µm
net553,294.2µm
_18835_,294.15µm
net201,294.09µm
_21020_,293.89µm
net669,293.79µm
_11065_,293.59µm
_21685_,293.54µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.o_rf_raddr\[0\],293.54µm
net953,293.54µm
net712,293.28µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[10\],293.08µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[16\],293.03µm
net1808,293.03µm
net682,292.98µm
net1359,292.92µm
_12667_,292.9µm
_06159_,292.88µm
net463,292.85µm
_06836_,292.72µm
net1409,292.45µm
_17977_,292.39µm
_21525_,292.32µm
clknet_4_3_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,292.01µm
_24413_,291.96µm
_26551_,291.96µm
net1357,291.91µm
clknet_4_8_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,291.91µm
_12442_,291.86µm
net1361,291.81µm
clknet_4_11_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,291.35µm
_11613_,291.3µm
net1647,291.09µm
_20636_,290.89µm
net1355,290.89µm
_07027_,290.84µm
net1100,290.79µm
_12424_,290.74µm
_27143_,290.46µm
_20646_,290.33µm
_06470_,290.28µm
net456,290.28µm
_14473_,290.23µm
i_core_v_mini_mcu.cpu_subsystem_i.core_run_1_0,290.17µm
clknet_4_1_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,290.13µm
net397,289.94µm
_09634_,289.77µm
net1655,289.77µm
_24434_,289.72µm
_18537_,289.4µm
net537,289.35µm
_20658_,289.31µm
_21353_,289.31µm
_10639_,289.21µm
_21331_,289.21µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[0\],289.21µm
_10564_,289.16µm
_12432_,289.01µm
net1050,289.01µm
net549,288.8µm
net294,288.7µm
_07423_,288.68µm
_06835_,288.6µm
_19129_,288.6µm
net572,288.45µm
_21016_,288.4µm
_14458_,288.19µm
net1578,287.89µm
clknet_leaf_91_clk_i_regs,287.78µm
_08495_,287.43µm
_12550_,286.92µm
net589,286.92µm
_05906_,286.87µm
_24426_,286.87µm
net736,286.46µm
_20695_,286.41µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.alu.i_rs1,286.36µm
net1420,286.36µm
net1535,286.31µm
_07277_,286.26µm
_25062_,286.23µm
net1092,286µm
net1084,285.95µm
_09105_,285.9µm
_18579_,285.7µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[11\],285.7µm
_17090_,285.65µm
_13642_,285.6µm
net1304,285.52µm
net364,285.39µm
_24487_,285.19µm
net726,285.04µm
net1625,284.88µm
_10620_,284.83µm
_14463_,284.37µm
net1621,284.37µm
net692,284.27µm
clknet_4_5_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,284.22µm
_16428_,284.2µm
net374,284.17µm
net1352,284.07µm
_10648_,284.02µm
_24357_,284.02µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[4\],283.92µm
net1542,283.76µm
_21570_,283.69µm
_05984_,283.56µm
_14084_,283.1µm
_24385_,283µm
_06793_,282.95µm
_21611_,282.9µm
net938,282.44µm
net982,281.98µm
_10908_,281.93µm
_11639_,281.93µm
net911,281.88µm
_10483_,281.85µm
_24388_,281.78µm
_07030_,281.62µm
_24467_,281.47µm
_06837_,281.42µm
clknet_4_7_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,281.37µm
_21517_,281.08µm
_20814_,280.91µm
clknet_4_13_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,280.91µm
net542,280.86µm
_16161_,280.81µm
_10571_,280.72µm
_05741_,280.71µm
_12590_,280.71µm
_05949_,280.61µm
_22932_,280.56µm
net1579,280.25µm
_18982_,280.15µm
_24684_,280.15µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.soc_ctrl_i.reg2hw\[35\],280.15µm
_21410_,280.05µm
_07599_,279.84µm
_06499_,279.74µm
_06767_,279.69µm
net1224,279.69µm
_23478_,279.64µm
net421,279.64µm
_26855_,279.59µm
_22966_,279.54µm
_16134_,279.49µm
_18544_,279.49µm
net1153,279.49µm
net1684,279.46µm
_14028_,279.38µm
_12368_,279.28µm
clknet_4_7_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,279.18µm
_16472_,279.08µm
_10846_,279.03µm
net681,279.03µm
clknet_4_14_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,278.77µm
_18532_,278.76µm
net1158,278.62µm
net1626,278.57µm
clknet_leaf_92_clk_i_regs,278.57µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.o_rf_raddr\[2\],278.42µm
net152,278.32µm
_24405_,278.11µm
_22808_,278.08µm
net1089,278.01µm
_16811_,277.96µm
_12373_,277.81µm
_18687_,277.81µm
net1138,277.81µm
_14226_,277.6µm
net527,277.52µm
_24428_,277.3µm
net1838,277.3µm
net232,276.84µm
_16490_,276.79µm
_22949_,276.74µm
net725,276.69µm
i_core_v_mini_mcu.core_data_req\[4\],276.64µm
_09508_,276.53µm
_09643_,276.33µm
net1870,276.33µm
_22911_,276.28µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[5\],276.25µm
_18681_,276.23µm
_21940_,276.13µm
_06595_,276.08µm
_11003_,275.82µm
i_core_v_mini_mcu.core_data_req\[9\],275.72µm
net1459,275.72µm
net637,275.62µm
clknet_leaf_23_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,275.61µm
_08906_,275.57µm
_06532_,275.43µm
net1586,275.36µm
net1614,275.31µm
_20538_,275.21µm
clknet_4_0_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,275.16µm
_07148_,275.11µm
clknet_4_9_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,275.11µm
clknet_4_15_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,275.11µm
_12721_,275.08µm
_11055_,275.01µm
net428,274.7µm
_21419_,274.55µm
exit_value_int\[0\],274.55µm
net185,274.55µm
_18608_,274.45µm
_24602_,274.45µm
_07067_,274.09µm
_25361_,274.09µm
net1058,274.09µm
_22743_,274.04µm
_19133_,273.99µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[6\],273.89µm
net1623,273.48µm
_14462_,273.43µm
clknet_4_5_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,273.43µm
clknet_4_10_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,273.43µm
_10581_,273.38µm
_19085_,273.02µm
_12230_,272.97µm
_06521_,272.66µm
net1482,272.59µm
_26580_,272.41µm
net634,272.41µm
_17570_,272.36µm
_26208_,272.36µm
_19125_,272.31µm
_24830_,272.31µm
net79,272.31µm
_24469_,272.3µm
_21560_,272.21µm
_05618_,271.95µm
_18527_,271.95µm
clknet_4_9_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,271.95µm
_06771_,271.75µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[88\],271.47µm
_18621_,271.19µm
i_core_v_mini_mcu.core_data_req\[29\],271.19µm
net1545,271.19µm
net423,270.83µm
net1335,270.73µm
_18508_,270.63µm
net1093,270.63µm
net1051,270.58µm
_25530_,270.53µm
_06807_,270.32µm
_18406_,270.22µm
net1652,270.07µm
net1571,269.92µm
_20637_,269.76µm
_18573_,269.66µm
net475,269.61µm
_16477_,269.56µm
_05593_,269.55µm
_19101_,269.46µm
net1597,269.46µm
clknet_4_10_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,269.2µm
_06788_,269.05µm
net566,269µm
net444,268.97µm
i_core_v_mini_mcu.core_data_req\[31\],268.9µm
_10883_,268.8µm
_18534_,268.8µm
net1072,268.59µm
_12551_,268.34µm
_17069_,268.11µm
_14457_,267.98µm
net404,267.98µm
net259,267.93µm
_26530_,267.88µm
_07176_,267.83µm
_18917_,267.78µm
_06581_,267.64µm
clknet_4_9_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,267.22µm
_07117_,267.17µm
_21578_,267.17µm
_13940_,266.94µm
net1644,266.91µm
clknet_4_11_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,266.86µm
_06694_,266.81µm
_12595_,266.76µm
net1481,266.71µm
_20037_,266.4µm
clknet_leaf_111_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,266.4µm
_06575_,266.3µm
_14004_,266.15µm
_05977_,266.1µm
net426,266.05µm
net1730,265.84µm
_19131_,265.79µm
_10666_,265.69µm
net449,265.59µm
net993,265.54µm
net561,265.49µm
_17269_,265.18µm
_24473_,265.08µm
net299,265.03µm
_14408_,264.98µm
_21642_,264.98µm
net1616,264.67µm
_06452_,264.52µm
_10613_,264.52µm
_23415_,264.52µm
_10911_,264.42µm
net588,263.96µm
net691,263.96µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.nco_sum_q\[16\],263.91µm
clknet_4_5_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,263.91µm
_18752_,263.77µm
_06801_,263.6µm
_07160_,263.55µm
_12428_,263.45µm
_18574_,263.45µm
_24404_,263.45µm
_17806_,263.37µm
net1302,263.35µm
net1358,263.25µm
_23691_,262.94µm
_06517_,262.89µm
net183,262.79µm
_06816_,262.33µm
_07026_,262.33µm
_14919_,262.33µm
_26248_,262.18µm
net246,262.18µm
_18794_,261.9µm
_25538_,261.72µm
_18529_,261.57µm
_21398_,261.52µm
_23001_,261.46µm
net359,261.36µm
_23375_,261.31µm
_06483_,261.21µm
_06520_,261.21µm
_09416_,261.16µm
_07895_,261.06µm
_07063_,261.05µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[11\],261.01µm
_05900_,260.96µm
_06385_,260.8µm
_06872_,260.7µm
_06858_,260.67µm
net1646,260.65µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[6\],260.45µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[22\],260.45µm
_18549_,260.38µm
_14403_,260.24µm
_24872_,259.94µm
net416,259.94µm
_10984_,259.73µm
_24450_,259.73µm
net1722,259.53µm
net378,259.48µm
net1673,259.48µm
_09606_,259.43µm
_10414_,259.43µm
_14782_,259.43µm
_11499_,259.33µm
net671,259.07µm
_18708_,258.97µm
_10563_,258.92µm
net1090,258.87µm
net186,258.82µm
_24538_,258.71µm
_18074_,258.51µm
net1332,258.46µm
net540,258.41µm
net1268,258.16µm
net1276,258.16µm
_06817_,257.95µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[15\],257.8µm
_16016_,257.75µm
net1030,257.67µm
_08280_,257.65µm
_10568_,257.49µm
_06786_,257.44µm
net1070,257.34µm
clknet_leaf_20_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,257.34µm
_09521_,257.29µm
net253,257.19µm
net1945,257.17µm
_05627_,257.09µm
_18567_,257.09µm
net1200,257.09µm
_22940_,256.7µm
_21547_,256.68µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[30\],256.68µm
exit_value_int\[1\],256.58µm
net17,256.53µm
_21632_,256.43µm
_06941_,256.38µm
_10590_,256.22µm
_28186_,256.2µm
_06800_,256.17µm
_11672_,256.07µm
net1727,256.07µm
_05637_,256.02µm
net233,255.97µm
_15658_,255.91µm
_23373_,255.76µm
_17572_,255.66µm
_20352_,255.66µm
net1397,255.66µm
_09504_,255.61µm
i_core_v_mini_mcu.core_data_req\[3\],255.56µm
_06388_,255.51µm
_24541_,255.51µm
clknet_4_12_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,255.51µm
_22328_,255.36µm
net1083,255.35µm
_22759_,255.17µm
_14478_,255µm
net538,255µm
clknet_leaf_79_clk_i_regs,255µm
_07035_,254.72µm
_27928_,254.69µm
_06234_,254.54µm
net1632,254.49µm
_10730_,254.44µm
net1031,254.38µm
_11014_,254.34µm
net688,254.34µm
_19115_,254.29µm
_11015_,254.28µm
_14011_,254.24µm
_26368_,254.22µm
net1537,253.93µm
net383,253.83µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[23\],253.73µm
net361,253.37µm
net1071,253.37µm
_10741_,253.32µm
_16135_,253.27µm
net439,253.27µm
net1062,253.24µm
_05761_,253.17µm
_14018_,252.66µm
_14546_,252.66µm
_06454_,252.61µm
net558,252.61µm
_24391_,252.52µm
_13824_,252.35µm
_20028_,252.2µm
net1063,252.2µm
net516,252.15µm
net693,252.15µm
clknet_0_clk_i,252.15µm
_19075_,252.1µm
_21683_,252.05µm
net678,252.05µm
_09610_,251.74µm
_15594_,251.74µm
_17285_,251.74µm
_20719_,251.69µm
_23310_,251.59µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.o_rf_raddr\[1\],251.54µm
_07110_,251.33µm
_05840_,251.23µm
_20694_,251.23µm
net1636,251.13µm
net1824,251.13µm
net926,251.08µm
_20526_,250.77µm
_24353_,250.76µm
_08753_,250.72µm
_10566_,250.72µm
_27664_,250.63µm
_09014_,250.52µm
_23323_,250.47µm
_27879_,250.37µm
net1613,250.08µm
clknet_4_2_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,250.01µm
_24536_,249.96µm
_20872_,249.91µm
_10659_,249.81µm
net1082,249.65µm
_06768_,249.55µm
_21857_,249.45µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[31\],249.35µm
_06849_,249.33µm
_24465_,249.14µm
net722,248.99µm
net1165,248.94µm
clknet_4_15_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,248.84µm
_04632_,248.74µm
net477,248.33µm
_18318_,248.28µm
net768,248.28µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_dbus_we,248.23µm
net215,248.18µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[4\],248.08µm
_17488_,247.92µm
net1061,247.92µm
net1272,247.87µm
_18568_,247.82µm
net1073,247.82µm
_19515_,247.67µm
exit_value_int\[2\],247.67µm
net305,247.61µm
_20516_,247.21µm
_09412_,247.11µm
_26856_,247.11µm
_08320_,247.06µm
_14719_,246.75µm
_15390_,246.7µm
_24813_,246.7µm
_06725_,246.5µm
_08198_,246.5µm
_21349_,246.14µm
_22603_,246.04µm
_22667_,245.68µm
_22741_,245.63µm
_16417_,245.54µm
_12635_,245.53µm
_16277_,245.53µm
_14532_,245.48µm
net1078,245.48µm
_07056_,245.43µm
_19940_,245.43µm
net1351,245.43µm
_21799_,245.25µm
_15325_,245.02µm
_23054_,245.02µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[22\],244.97µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.rd_inc,244.92µm
net1052,244.92µm
_06594_,244.87µm
net635,244.82µm
clknet_leaf_18_clk_i_regs,244.82µm
i_core_v_mini_mcu.core_data_req\[28\],244.72µm
net1634,244.46µm
_08155_,244.26µm
_10673_,244.26µm
_23477_,244.26µm
_08362_,244.21µm
_26782_,244.21µm
_15925_,244µm
_20813_,243.95µm
net363,243.9µm
_15393_,243.8µm
_15793_,243.8µm
_08683_,243.75µm
net1152,243.6µm
_22694_,243.44µm
_06852_,243.29µm
_19077_,243.24µm
_04627_,243.09µm
_18307_,243.01µm
net1686,242.73µm
_10976_,242.68µm
_16471_,242.57µm
net633,242.5µm
_17522_,242.07µm
_24975_,241.97µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[17\],241.97µm
net530,241.97µm
_27675_,241.96µm
_22983_,241.92µm
_17317_,241.76µm
_07015_,241.61µm
_06693_,241.51µm
_16502_,241.51µm
clknet_leaf_1_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,241.46µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_switch_off_counter_qs\[8\],241.41µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[15\],241.18µm
net440,241.12µm
_14739_,241.05µm
_18616_,241µm
i_core_v_mini_mcu.core_data_req\[11\],240.95µm
i_core_v_mini_mcu.core_data_req\[26\],240.72µm
_24499_,240.54µm
net167,240.44µm
_10946_,240.39µm
_19093_,240.34µm
net2,240.24µm
_22975_,240.14µm
_06524_,240.1µm
_24814_,239.93µm
net205,239.93µm
net1754,239.93µm
_20273_,239.88µm
_06247_,239.83µm
net677,239.83µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[20\],239.68µm
_10914_,239.65µm
net272,239.57µm
_10674_,239.47µm
net886,239.42µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[3\],239.37µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[29\],239.27µm
_15336_,239.22µm
_17282_,238.96µm
net1676,238.96µm
_28071_,238.79µm
_18731_,238.71µm
_06901_,238.66µm
net212,238.4µm
_24449_,238.35µm
_14681_,238.3µm
_15959_,238.3µm
clknet_4_1_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,238.25µm
_19493_,238.2µm
_20024_,238.2µm
_24356_,238.2µm
_10370_,238.15µm
_14620_,238.15µm
net1956,238.15µm
_26781_,238.1µm
_10628_,238µm
_15018_,237.99µm
_07034_,237.89µm
_08545_,237.74µm
_18633_,237.64µm
net261,237.64µm
net687,237.54µm
clknet_leaf_26_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,237.46µm
net1692,237.45µm
_17330_,237.32µm
_07844_,237.28µm
_19981_,237.03µm
_08235_,236.98µm
_10986_,236.98µm
_12390_,236.93µm
net1081,236.85µm
_10980_,236.57µm
_18671_,236.57µm
net695,236.57µm
net1103,236.57µm
_09503_,236.47µm
