net,length_um
clknet_4_9_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,330.55µm
net891,330.5µm
net687,330.4µm
_27405_,330.39µm
_06481_,330.29µm
_12836_,330.14µm
clknet_3_7_0_clk_i_regs,329.89µm
_19165_,329.84µm
_26297_,329.58µm
net1050,329.22µm
net793,328.97µm
_22865_,328.77µm
_06790_,328.51µm
_07289_,328µm
_25158_,328µm
_05972_,327.8µm
net239,327.8µm
net987,327.8µm
_06619_,327.44µm
_14072_,327.39µm
_07436_,327.34µm
_20743_,327.29µm
_07349_,327.19µm
_10533_,327.11µm
_18953_,327.04µm
_24328_,326.78µm
_12556_,326.68µm
_17548_,326.68µm
_12406_,326.63µm
_24866_,326.5µm
net799,326.17µm
_11351_,326.12µm
_16074_,325.66µm
_13890_,325.15µm
net758,324.92µm
net1020,324.49µm
_08302_,324.34µm
net28,323.98µm
_24101_,323.93µm
_07462_,323.78µm
_25621_,323.62µm
_16671_,323.57µm
_07927_,323.27µm
net637,323.27µm
_10878_,323.22µm
_19081_,323.17µm
_06789_,322.91µm
_16382_,322.76µm
_22867_,322.61µm
_22467_,322.51µm
_12315_,322.43µm
net889,322.4µm
_06009_,322.2µm
_12467_,321.79µm
net951,321.74µm
clknet_4_11__leaf_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,321.74µm
_15669_,321.69µm
_17024_,321.13µm
_19654_,321.03µm
net910,320.57µm
_11352_,320.06µm
_12411_,320.01µm
_05593_,319.86µm
_05602_,319.86µm
_07499_,319.63µm
_10618_,319.55µm
net767,319.5µm
clknet_3_2__leaf_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,319.26µm
_06929_,319.24µm
_10718_,319.24µm
net1210,319.2µm
net633,319.02µm
clknet_3_0_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,318.79µm
_10746_,318.23µm
_27911_,318.23µm
_07737_,318.13µm
net658,318µm
_24526_,317.97µm
_14313_,317.94µm
_10728_,317.9µm
_26143_,317.87µm
net473,317.85µm
_10729_,317.82µm
_07828_,317.67µm
_06613_,317.41µm
_19736_,317.16µm
_07585_,317.11µm
_19247_,316.96µm
_24863_,316.8µm
_24297_,316.7µm
net537,316.65µm
_07979_,316.6µm
_10833_,316.6µm
_15838_,316.19µm
net710,316.04µm
net1197,315.58µm
_08109_,314.82µm
_23097_,314.82µm
_09336_,314.58µm
_24253_,314.36µm
_15672_,314.31µm
_23010_,313.79µm
net1301,313.75µm
_10801_,313.14µm
_07551_,312.93µm
_21175_,312.88µm
_14860_,312.83µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[36\],312.63µm
_23099_,312.58µm
clknet_3_1_0_clk_i_regs,312.12µm
_10604_,311.61µm
net1111,311.56µm
_22423_,311.51µm
net829,311.46µm
_09520_,311µm
net1187,310.85µm
net1291,310.85µm
net695,310.75µm
_10807_,310.49µm
_10366_,310.44µm
_07874_,310.34µm
net636,310.29µm
clknet_4_15__leaf_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,310.26µm
_19695_,310.24µm
clknet_4_13__leaf_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,310.03µm
_13763_,309.93µm
net632,309.73µm
_22858_,309.7µm
net955,309.62µm
_25283_,309.47µm
_12737_,309.17µm
_06842_,308.73µm
_20815_,308.71µm
net608,308.66µm
clknet_3_2_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,308.66µm
clknet_3_5_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,308.66µm
_18999_,308.61µm
_12440_,308.56µm
_24862_,308.38µm
_24920_,308.34µm
_18798_,308.25µm
net142,308.25µm
net874,308µm
_14136_,307.89µm
net742,307.64µm
_12612_,307.59µm
_07351_,307.57µm
_19124_,307.54µm
_26220_,307.38µm
_10661_,307.13µm
net717,307.03µm
_05805_,306.98µm
_16071_,306.82µm
_20630_,306.52µm
_18440_,306.36µm
_20762_,306.06µm
_07004_,306.01µm
_13861_,305.96µm
net1302,305.86µm
_15371_,305.5µm
_16748_,305.42µm
_18438_,305.4µm
_20819_,305.22µm
_11354_,304.99µm
net936,304.89µm
net406,304.79µm
_14561_,304.74µm
clknet_4_13_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,304.43µm
_06012_,304.33µm
_18949_,304.28µm
_25772_,304.07µm
net1037,304.07µm
_15367_,303.92µm
net245,303.86µm
_19613_,303.67µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.o_rf_raddr\[2\],303.62µm
_14796_,303.21µm
_14999_,303.01µm
_14491_,302.8µm
net578,302.75µm
_12564_,302.65µm
net200,302.65µm
clknet_4_5_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,302.65µm
_07035_,302.55µm
_10737_,302.55µm
_14335_,302.55µm
net382,302.55µm
_18351_,302.45µm
_25180_,302.45µm
_06963_,302.38µm
_14002_,302.29µm
net1293,302.04µm
_18246_,302.03µm
_25388_,301.99µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[34\],301.94µm
net24,301.89µm
_24246_,301.63µm
_22584_,301.53µm
_12535_,301.48µm
_22429_,301.48µm
_05994_,301.43µm
net553,301.43µm
net703,301.43µm
_24208_,301.35µm
_07690_,301.33µm
_18380_,301.28µm
net20,301.28µm
_17259_,301.17µm
_23091_,300.92µm
_10910_,300.87µm
net621,300.82µm
_24209_,300.56µm
_12357_,300.31µm
net404,300.31µm
_06885_,300.05µm
_24238_,300µm
_14558_,299.7µm
net22,299.6µm
_07344_,299.44µm
_16983_,299.37µm
_10986_,299.34µm
_15835_,299.29µm
_21580_,299.29µm
net986,299.14µm
_10710_,298.88µm
_07124_,298.78µm
_06502_,298.68µm
_24181_,298.68µm
clknet_4_1_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,298.68µm
net17,298.58µm
_18958_,298.53µm
_10616_,298.39µm
net1035,298.01µm
net18,297.97µm
net1281,297.92µm
net381,297.66µm
_25186_,297.56µm
net21,297.56µm
net528,297.46µm
_12159_,297.05µm
_14472_,297.05µm
_27687_,296.98µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.rd_ptr_q\[0\],296.95µm
net16,296.85µm
_27694_,296.68µm
_06141_,296.59µm
_18182_,296.08µm
_17262_,296.03µm
_07001_,295.88µm
_12480_,295.73µm
_27749_,295.65µm
_13909_,295.57µm
_24245_,295.37µm
_10939_,295.22µm
_25769_,295.17µm
_12489_,294.71µm
_17496_,294.71µm
_21183_,294.71µm
_07343_,294.58µm
net552,294.56µm
_20442_,294.35µm
clknet_4_8__leaf_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,294.25µm
_26080_,294.1µm
_25077_,294.05µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[33\],293.59µm
net19,293.49µm
_27739_,293.4µm
_06839_,293.33µm
net423,293.28µm
_25199_,293.23µm
_25065_,293.18µm
_12338_,293.13µm
clknet_3_6_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,293.13µm
clknet_3_5__leaf_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,293.08µm
net181,293.04µm
clknet_3_7_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,293.03µm
_06843_,292.93µm
_11993_,292.93µm
_14695_,292.76µm
_18269_,292.72µm
net952,292.62µm
clknet_3_4__leaf_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,292.52µm
net845,292.47µm
net1304,292.47µm
_10344_,292.37µm
_20454_,292.11µm
clknet_4_11_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,292.11µm
_10820_,291.91µm
_12902_,291.91µm
_24211_,291.6µm
_11390_,291.55µm
_26079_,291.5µm
_07118_,291.45µm
_15868_,291.45µm
_06468_,291.42µm
clknet_4_0_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,291.4µm
net1196,291.3µm
_20818_,291.09µm
_25628_,291.09µm
_25165_,290.94µm
_12321_,290.9µm
_22593_,290.89µm
clknet_4_7_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,290.84µm
_27523_,290.76µm
i_core_v_mini_mcu.cpu_subsystem_i.hart_clock_enable_1_0,290.74µm
_19369_,290.68µm
_23494_,290.38µm
_13938_,290.33µm
net959,290.28µm
net922,289.87µm
_19206_,289.57µm
net32,289.57µm
_24139_,289.31µm
_06486_,289.16µm
_11143_,289.16µm
clknet_5_30__leaf_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,289.16µm
net1239,288.96µm
_23794_,288.9µm
_09663_,288.65µm
_12390_,288.6µm
_16368_,288.55µm
net184,288.04µm
net213,288.04µm
clknet_4_4_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,287.94µm
_07548_,287.53µm
clknet_4_12_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,287.53µm
_06581_,287.43µm
_14829_,287.38µm
net186,287.38µm
net214,287.38µm
net525,287.38µm
_20316_,287.26µm
_25541_,287.25µm
_10754_,287.19µm
_24259_,287.12µm
_12587_,287.07µm
_15636_,286.92µm
_06465_,286.76µm
_27708_,286.72µm
net960,286.64µm
_18933_,286.31µm
_21593_,286.31µm
_23071_,286.31µm
_05515_,286.21µm
_07260_,286.1µm
_09141_,285.85µm
_18939_,285.8µm
_10639_,285.56µm
_07635_,285.14µm
net511,285.13µm
_25712_,285.09µm
net1303,284.83µm
_27380_,284.73µm
_12336_,284.63µm
net27,284.53µm
_16442_,284.47µm
_27362_,284.32µm
_06396_,284.07µm
_25064_,283.56µm
_09644_,283.46µm
net898,283.38µm
net913,283.2µm
_25191_,283.15µm
net419,283.05µm
_06248_,283µm
net188,282.59µm
_12579_,282.49µm
_06377_,282.44µm
_18388_,282.39µm
_22870_,282.34µm
net185,282.24µm
_17516_,281.98µm
_06490_,281.93µm
net199,281.93µm
_09200_,281.83µm
_26288_,281.8µm
_16979_,281.78µm
net964,281.57µm
net510,281.32µm
clknet_3_3_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,281.27µm
_05964_,280.81µm
_10897_,280.81µm
clknet_4_2_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,280.76µm
net182,280.71µm
_20314_,280.6µm
_27449_,280.5µm
_16338_,280.25µm
_20618_,280.25µm
_21121_,280.25µm
_07531_,280.15µm
_10339_,280.15µm
net514,280.15µm
net522,280.15µm
_27698_,280.13µm
net1280,280.05µm
net1285,280µm
_24131_,279.69µm
_21560_,279.59µm
net33,279.59µm
net726,279.54µm
_15403_,279.23µm
_22469_,279.23µm
_23636_,279.13µm
_16536_,278.67µm
_10867_,278.57µm
_05647_,278.52µm
_12559_,278.52µm
_05876_,278.42µm
_12499_,278.42µm
_18193_,278.38µm
_27725_,278.37µm
_10871_,278.01µm
_24159_,278.01µm
_07138_,277.91µm
_14826_,277.5µm
_15065_,277.45µm
net927,277.4µm
_18947_,277.3µm
_27712_,277.3µm
_08817_,277.25µm
net807,277.25µm
_27736_,277.18µm
_07826_,277.09µm
_07099_,276.86µm
_21410_,276.84µm
_22965_,276.69µm
_16881_,276.38µm
_05401_,276.23µm
net554,276.23µm
_05942_,276.18µm
net35,276.18µm
_16327_,276.13µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[30\],276.13µm
_25627_,275.97µm
net1000,275.95µm
_14849_,275.72µm
_20538_,275.72µm
_27761_,275.62µm
_05719_,275.21µm
_13992_,275.11µm
_20866_,275.11µm
_13757_,274.65µm
net252,274.6µm
net625,274.6µm
_24256_,274.24µm
net195,274.09µm
net512,274.04µm
net724,273.99µm
net180,273.94µm
_16045_,273.84µm
_19062_,273.53µm
_27368_,273.53µm
_10963_,273.43µm
_06282_,273.07µm
_27746_,272.97µm
_18444_,272.77µm
clknet_4_14_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,272.51µm
_12597_,272.41µm
_07246_,272.31µm
_16975_,272.08µm
_06475_,272µm
_12160_,272µm
_10881_,271.8µm
net551,271.8µm
_05821_,271.75µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[65\],271.65µm
clknet_5_26__leaf_clk_i_regs,271.65µm
_26289_,271.59µm
_15940_,271.34µm
clknet_5_8__leaf_clk_i_regs,271.29µm
_18427_,271.14µm
_27742_,271.09µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[19\],271.09µm
_20591_,271.08µm
_14659_,270.83µm
_15843_,270.83µm
_14898_,270.73µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.o_rf_raddr\[1\],270.73µm
_07485_,270.48µm
_07301_,270.27µm
_20325_,270.27µm
_18945_,270.12µm
_24168_,269.66µm
net957,269.66µm
net191,269.61µm
net1231,269.61µm
_18450_,269.51µm
_27512_,269.51µm
_18955_,269.46µm
net526,269.41µm
_15093_,269.15µm
clknet_3_1__leaf_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,269.15µm
_17546_,269µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[31\],269µm
_19407_,268.95µm
net1276,268.95µm
_16539_,268.62µm
net1305,268.49µm
net187,268.39µm
_10791_,267.98µm
clknet_4_10_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,267.98µm
_21126_,267.78µm
_23452_,267.42µm
_18452_,267.37µm
_16269_,267.32µm
_27438_,267.32µm
net509,267.27µm
_14175_,267.26µm
clknet_3_1_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,267.22µm
_05715_,267.01µm
_06606_,266.86µm
net956,266.81µm
clknet_4_8_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,266.81µm
_07303_,266.76µm
_19312_,266.71µm
_14528_,266.64µm
_07278_,266.31µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[22\],266.1µm
_14477_,266.05µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[16\],266.05µm
net524,266.05µm
net1288,266.05µm
_09408_,265.79µm
_15739_,265.79µm
_05874_,265.64µm
_06212_,265.64µm
_06596_,265.59µm
_19530_,265.44µm
net34,265.44µm
net1313,265.33µm
_06918_,265.28µm
net917,265.28µm
_27752_,265.08µm
_10900_,265.03µm
_18943_,265.03µm
_27758_,265.03µm
net259,264.98µm
_15736_,264.82µm
net961,264.81µm
_06592_,264.67µm
_25519_,264.62µm
_27651_,264.62µm
_23903_,264.52µm
_23955_,264.32µm
_13970_,264.06µm
net183,264.01µm
_10725_,263.96µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.rd_ptr_q\[2\],263.81µm
_27755_,263.78µm
_22986_,263.76µm
_16342_,263.6µm
net427,263.55µm
_15973_,263.5µm
_16272_,263.45µm
_05927_,263.3µm
_07276_,263.3µm
net1220,263.3µm
net210,262.84µm
_18365_,262.79µm
_06072_,262.74µm
_16840_,262.74µm
net190,262.6µm
_06330_,262.53µm
_14760_,262.48µm
_15130_,262.48µm
_25130_,262.33µm
_25275_,262.28µm
net965,262.28µm
_24170_,262.23µm
net1072,262.23µm
_05782_,262.08µm
_22683_,262µm
_10575_,261.97µm
clknet_5_28__leaf_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,261.92µm
_20594_,261.77µm
net341,261.77µm
_16989_,261.72µm
_22962_,261.72µm
_08810_,261.37µm
_16259_,261.21µm
net256,261.21µm
net466,261.21µm
_18404_,261.16µm
_27440_,261.16µm
_27715_,261.11µm
net192,260.7µm
net1012,260.7µm
_17520_,260.65µm
_27702_,260.6µm
_27718_,260.56µm
net433,260.55µm
_14318_,260.5µm
_18392_,260.5µm
net1151,260.14µm
_14895_,260.09µm
_10805_,260.04µm
net383,260.04µm
net727,260.04µm
_27728_,259.77µm
_14996_,259.58µm
_14692_,259.53µm
_24510_,259.48µm
_10587_,259.38µm
net902,259.38µm
_10345_,259.33µm
_14308_,259.17µm
_15723_,259.02µm
_06861_,258.92µm
_10825_,258.87µm
_07063_,258.82µm
net1049,258.79µm
_14303_,258.61µm
_10511_,258.36µm
i_core_v_mini_mcu.core_data_req\[70\],258.36µm
net445,258.36µm
_07340_,258.31µm
_18921_,258.26µm
_27705_,258.16µm
net233,258.16µm
net425,257.85µm
_17557_,257.74µm
_16987_,257.29µm
_12371_,257.24µm
_18935_,257.19µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[20\],257.19µm
_13946_,257.14µm
net444,257.14µm
_27732_,257.04µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.reg2hw\[236\],256.9µm
_20515_,256.83µm
_25855_,256.73µm
net467,256.58µm
net521,256.53µm
_06691_,256.48µm
_07223_,256.42µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[32\],256.35µm
_14793_,255.61µm
net194,255.61µm
_12370_,255.6µm
_06217_,255.51µm
_23081_,255.41µm
net31,255.41µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[20\],255.36µm
_17733_,255.1µm
_19367_,255.05µm
net6,254.91µm
_06110_,254.9µm
_14356_,254.9µm
_18272_,254.59µm
net98,254.44µm
net5,254.34µm
_14307_,253.88µm
net469,253.73µm
_05718_,253.68µm
_22444_,253.57µm
_14031_,253.52µm
net921,253.42µm
net1209,253.27µm
_06511_,253.22µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[39\],253.22µm
net424,253.22µm
_20633_,253.17µm
_06030_,252.86µm
_11003_,252.71µm
clknet_3_3__leaf_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,252.71µm
net269,252.6µm
_07033_,252.45µm
_24155_,252.3µm
_06149_,252.2µm
_06269_,252.1µm
_19361_,252.1µm
_10749_,252.05µm
_14323_,252.05µm
_12490_,251.74µm
_13984_,251.64µm
_10648_,251.59µm
_22674_,251.49µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[4\],251.49µm
net523,251.44µm
_20337_,251.33µm
_05397_,251.18µm
net193,251.08µm
net401,251.08µm
_13910_,251.03µm
_17480_,251.02µm
_15133_,250.67µm
net536,250.67µm
clknet_4_6_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,250.67µm
net189,250.62µm
_19290_,250.57µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[31\],250.47µm
net646,250.47µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[67\],249.86µm
_08858_,249.55µm
_10999_,249.55µm
_15639_,249.55µm
clknet_5_2__leaf_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,249.45µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[25\],249.4µm
clknet_4_15_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,249.4µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_switch_on_counter_qs\[7\],249.3µm
net249,249.25µm
_27721_,249.2µm
_21483_,248.99µm
net384,248.89µm
_14194_,248.84µm
_19359_,248.84µm
_10584_,248.79µm
_26063_,248.43µm
_12337_,248.33µm
_12369_,248.33µm
_06970_,248.18µm
net264,248.18µm
net1149,248.18µm
_07300_,248.13µm
_06728_,247.82µm
net420,247.77µm
_20669_,247.72µm
net422,247.67µm
_12494_,247.62µm
net963,247.51µm
_15400_,247.31µm
_18456_,247.21µm
_25245_,247.16µm
_08256_,247.11µm
_18414_,247.11µm
_11197_,247.06µm
_12656_,246.75µm
_04636_,246.7µm
_15338_,246.65µm
_10623_,246.6µm
_14484_,246.5µm
_21582_,246.5µm
_23379_,246.5µm
net426,246.5µm
net221,246.45µm
net1045,246.29µm
_12544_,245.99µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.arbiter.i_wb_cpu_dbus_we,245.94µm
_19984_,245.89µm
net978,245.68µm
_19365_,245.58µm
net1043,245.58µm
_15062_,245.53µm
_25637_,245.53µm
_08512_,245.48µm
net148,245.48µm
clknet_3_4_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,245.48µm
_05873_,245.43µm
_00089_,245.38µm
_04629_,245.07µm
_17683_,245.06µm
_14114_,245.02µm
_18249_,245.02µm
_24695_,244.82µm
net220,244.82µm
net274,244.82µm
net527,244.77µm
_07353_,244.56µm
_16465_,244.46µm
_07281_,244.41µm
_21583_,244.41µm
_12724_,244.36µm
_14763_,244.36µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[46\],244.31µm
_11759_,244.21µm
_10713_,243.7µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[45\],243.65µm
_16374_,243.49µm
_17274_,243.44µm
_06011_,243.34µm
_18297_,243.24µm
_05541_,243.19µm
_15970_,243.19µm
_27366_,243.19µm
_06874_,243.14µm
_21572_,242.93µm
_21077_,242.83µm
_06783_,242.73µm
net923,242.32µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[3\],241.97µm
_07533_,241.86µm
net1166,241.71µm
_14756_,241.56µm
clknet_3_7__leaf_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,241.51µm
_07211_,241.36µm
_26687_,241.36µm
_22440_,241.25µm
clknet_leaf_73_clk_i_regs,241.1µm
net725,240.95µm
_09580_,240.9µm
_19357_,240.9µm
_06047_,240.85µm
_07486_,240.59µm
_12432_,240.44µm
net305,240.39µm
net1011,240.16µm
_23414_,239.93µm
net935,239.27µm
_19103_,238.71µm
_22465_,238.71µm
_12434_,238.66µm
net215,238.66µm
_06138_,238.64µm
_22861_,238.61µm
_06427_,238.2µm
_06774_,238.15µm
net90,238.15µm
_27764_,238.09µm
_25382_,237.84µm
_21729_,237.79µm
_10739_,237.74µm
_21197_,237.64µm
_27770_,237.44µm
clknet_leaf_11_clk_i_regs,237.36µm
_07266_,237.28µm
_21167_,237.23µm
_24735_,237.13µm
_25883_,237.13µm
_10515_,237.08µm
_16637_,237.03µm
_12497_,236.98µm
_07174_,236.93µm
_27363_,236.92µm
_19353_,236.72µm
_27691_,236.7µm
_06274_,236.57µm
_06550_,236.47µm
_10435_,236.42µm
_18728_,236.42µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[31\],236.28µm
net992,236.2µm
_22801_,236.16µm
net125,236.11µm
_07299_,236.06µm
_21663_,235.55µm
_27364_,235.45µm
_15086_,235.4µm
net977,235.4µm
_07657_,235.35µm
_14339_,235.35µm
_18937_,235.25µm
clknet_5_10__leaf_clk_i_regs,235.25µm
_18345_,235.2µm
net250,235.2µm
_16344_,234.94µm
_07282_,234.89µm
net217,234.89µm
_18407_,234.84µm
_19363_,234.28µm
net980,234.07µm
i_core_v_mini_mcu.ao_peripheral_slave_resp\[14\],233.9µm
_20690_,233.87µm
_20531_,233.82µm
clknet_5_0__leaf_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,233.72µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[17\],233.67µm
_16836_,233.62µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[26\],233.57µm
_22664_,233.11µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[22\],233.11µm
_14334_,233.06µm
_08541_,233.01µm
_25359_,233.01µm
_13926_,232.75µm
_15303_,232.75µm
_25274_,232.75µm
_14963_,232.45µm
net248,232.14µm
_14195_,232.09µm
_22837_,231.68µm
_20570_,231.63µm
_18769_,231.58µm
_06898_,231.57µm
_26944_,231.53µm
_09109_,231.48µm
_14594_,231.48µm
_16502_,231.48µm
_23117_,231.48µm
_14457_,231.33µm
_27767_,231.15µm
_16744_,231.12µm
_19838_,230.97µm
_23061_,230.92µm
_09432_,230.87µm
_26784_,230.71µm
_23675_,230.61µm
_09198_,230.56µm
_14377_,230.56µm
_21584_,230.46µm
net722,230.31µm
net1236,230.26µm
_11021_,230.21µm
net1257,230.21µm
_06909_,230µm
_14662_,230µm
net953,230µm
_16927_,229.94µm
_14629_,229.9µm
_13980_,229.8µm
_12539_,229.7µm
_20400_,229.7µm
_12693_,229.65µm
_13962_,229.44µm
_18374_,229.42µm
_18274_,229.29µm
net133,229.29µm
_07094_,229.19µm
_17917_,229.19µm
_04625_,229.14µm
_21681_,228.83µm
_12514_,228.68µm
_17542_,228.63µm
net928,228.55µm
_18369_,228.53µm
_15620_,228.32µm
_23423_,228.27µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[92\],228.17µm
net403,228.02µm
_06487_,227.86µm
clknet_5_15__leaf_clk_i_regs,227.66µm
_10396_,227.61µm
_18990_,227.61µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_counters_stop_cpu_reset_assert_stop_bit_counter_qs,227.61µm
_05495_,227.56µm
_18417_,227.56µm
_06622_,227.46µm
_15449_,227.46µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[18\],227.36µm
net146,227.36µm
_16741_,227.2µm
_25350_,227.2µm
_20214_,227.1µm
_21553_,227.1µm
net429,226.95µm
_18196_,226.85µm
_06860_,226.79µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.cpu.alu.i_rs1,226.44µm
_20000_,226.39µm
net999,226.39µm
_06453_,226.08µm
_20970_,226.08µm
_17580_,226.01µm
_09550_,225.98µm
_13911_,225.98µm
_05510_,225.88µm
