net,length_um
_19227_,327.34µm
_24237_,327.34µm
net1456,327.29µm
net2035,327.29µm
net755,327.24µm
net847,327.24µm
net1064,327.04µm
_27403_,326.88µm
net1252,326.78µm
clknet_4_5__leaf_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,326.78µm
net388,326.63µm
_12461_,326.53µm
_24131_,326.27µm
_05883_,326.22µm
_06217_,326.12µm
_12746_,326.02µm
net1974,326.02µm
net2060,326.02µm
net1436,325.86µm
net1825,325.66µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.reg2hw\[241\],325.61µm
_05972_,325.56µm
net953,325.56µm
_19654_,325.51µm
_06491_,325.46µm
_12376_,325.2µm
spi_flash_sd_io[1],325.17µm
_16748_,325.15µm
_24432_,325.15µm
net1075,324.95µm
_12467_,324.85µm
_19695_,324.85µm
_08868_,324.54µm
net1575,324.49µm
_26143_,324.44µm
net324,324.44µm
_18885_,324.34µm
_08302_,324.29µm
_16259_,324.21µm
net2070,323.88µm
_20400_,323.78µm
_14256_,323.7µm
net2071,323.68µm
clknet_4_3__leaf_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,323.27µm
net2055,323.27µm
_25621_,322.96µm
net1053,322.91µm
_17530_,322.71µm
net1973,322.66µm
_19736_,322.35µm
net581,322.25µm
net1247,322.25µm
net1646,322.2µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.global_pointer_qs\[20\],322.1µm
net1035,321.92µm
net458,321.84µm
_24332_,321.69µm
net1232,321.69µm
net575,321.59µm
_06412_,321.54µm
net321,321.49µm
clknet_4_7__leaf_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,321.38µm
_05602_,321.18µm
_24526_,321.18µm
_25186_,321.13µm
net1351,321.13µm
_13909_,321.08µm
net180,321.08µm
clknet_4_9__leaf_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,321.08µm
_12459_,321.03µm
_22867_,320.98µm
_05696_,320.93µm
_17024_,320.77µm
net1453,320.72µm
net1485,320.72µm
_17548_,320.57µm
clknet_leaf_78_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,320.57µm
_07462_,320.47µm
_10775_,320.11µm
_10973_,320.01µm
_14340_,320.01µm
_25627_,319.83µm
spi_flash_sd_io[0],319.67µm
_20431_,319.55µm
net1195,319.55µm
net1597,319.55µm
net1040,319.45µm
_10555_,319.35µm
_07927_,319.3µm
net1242,319.25µm
net1502,319.25µm
_14318_,318.89µm
net241,318.89µm
net1529,318.89µm
_25883_,318.84µm
net832,318.84µm
_17008_,318.74µm
net245,318.74µm
net105,318.48µm
_24328_,318.43µm
_07439_,318.42µm
clknet_5_13__leaf_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,318.38µm
net612,317.72µm
_18246_,317.67µm
_24107_,317.67µm
_19081_,317.58µm
net1039,317.31µm
net1321,317.26µm
net319,317.11µm
_15093_,317.03µm
net1531,316.75µm
_26259_,316.65µm
net1257,316.6µm
clknet_3_2__leaf_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,316.6µm
_10939_,316.55µm
net846,316.55µm
_23010_,316.24µm
_24246_,316.19µm
net1992,316.14µm
net317,316.04µm
net1837,315.99µm
_10544_,315.59µm
clknet_5_8__leaf_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,315.53µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[36\],315.48µm
clknet_leaf_72_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,315.48µm
net293,315.43µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[21\]\[25\],315.22µm
_12656_,315.07µm
net638,315.07µm
_10718_,315.03µm
net1108,314.92µm
net328,314.9µm
_08109_,314.87µm
_16382_,314.87µm
_24862_,314.79µm
net1931,314.77µm
_24297_,314.41µm
net172,314.41µm
_10826_,314.36µm
clknet_3_5_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,314.36µm
_24209_,314.23µm
_11059_,313.85µm
_20538_,313.49µm
net1572,313.29µm
_24253_,312.98µm
clknet_4_6_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,312.73µm
clknet_4_15__leaf_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,312.73µm
_25826_,312.68µm
net1323,312.68µm
net771,312.55µm
_07353_,312.37µm
net733,312.37µm
_16746_,312.22µm
net560,312µm
_10710_,311.79µm
_18182_,311.71µm
net1505,311.71µm
net2007,311.56µm
_19247_,311.41µm
net2052,311.25µm
_12836_,311.14µm
_11012_,311µm
_18947_,311µm
_10986_,310.95µm
_24866_,310.64µm
clknet_4_11_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,310.64µm
net713,310.54µm
net1291,310.39µm
_16424_,310.34µm
_24174_,310.13µm
_07826_,310.03µm
_24245_,310.03µm
net535,309.93µm
_18925_,309.88µm
net1466,309.88µm
_07979_,309.78µm
_19228_,309.78µm
_23097_,309.55µm
net1264,309.42µm
net1519,309.42µm
_14163_,309.28µm
net587,309.27µm
net1182,309.27µm
_24863_,309.22µm
_10807_,309µm
net603,308.86µm
_14491_,308.76µm
_10661_,308.71µm
_18919_,308.71µm
net1363,308.71µm
net1036,308.66µm
net1508,308.55µm
_07260_,308.3µm
net323,308.3µm
net1241,308.3µm
_18999_,308.25µm
net1558,308.15µm
_08353_,308.05µm
net577,308.05µm
net613,307.75µm
net1956,307.74µm
net742,307.23µm
_12337_,306.98µm
net980,306.62µm
clknet_5_26__leaf_clk_i_regs,306.62µm
_20815_,306.52µm
_05659_,306.47µm
net1222,306.46µm
_05805_,306.42µm
_10633_,306.42µm
net968,306.01µm
_06468_,305.96µm
net1000,305.91µm
clknet_3_4_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,305.91µm
_13970_,305.75µm
_10728_,305.45µm
net383,305.3µm
net747,305.3µm
_25191_,305.14µm
net1576,305.14µm
_06842_,305.04µm
_09336_,304.84µm
net2036,304.84µm
_22962_,304.69µm
_19040_,304.33µm
net580,304.28µm
net981,304.18µm
net1139,304.18µm
clknet_3_4__leaf_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,304.18µm
_11993_,304.13µm
_10746_,304.08µm
_12387_,303.92µm
net983,303.77µm
net1194,303.77µm
_10801_,303.72µm
_20490_,303.72µm
_10581_,303.67µm
_23091_,303.62µm
_24208_,303.36µm
net1014,303.31µm
clknet_4_10__leaf_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,303.26µm
net762,303.11µm
_20316_,302.98µm
_19124_,302.96µm
_20630_,302.39µm
_06606_,302.29µm
net988,302.14µm
_23099_,302.09µm
net1490,302.09µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.o_rf_raddr\[2\],301.99µm
_21183_,301.94µm
net1612,301.48µm
net402,301.43µm
net923,301.43µm
net1913,301.38µm
_18915_,300.97µm
net1948,300.97µm
_24211_,300.92µm
net1815,300.72µm
net2026,300.53µm
clknet_3_5__leaf_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,300.36µm
_16881_,300.05µm
clknet_4_12_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,299.9µm
net1438,299.44µm
clknet_leaf_68_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,299.39µm
net1910,299.25µm
net1170,299.2µm
_05748_,299.19µm
_22429_,299.1µm
_20591_,298.78µm
net320,298.68µm
_25180_,298.48µm
net1674,298.37µm
_10910_,298.22µm
_25772_,298.22µm
net712,298.22µm
net1043,298.22µm
_12612_,298.07µm
net1996,298.07µm
_24155_,297.71µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_switch_off_counter_qs\[10\],297.7µm
_07874_,297.36µm
i_core_v_mini_mcu.cpu_subsystem_i.hart_clock_enable_1_0,297.36µm
net1454,297.05µm
net624,297µm
net1007,297µm
clknet_3_7_0_clk_i_regs,297µm
_12535_,296.95µm
_10576_,296.85µm
_10366_,296.83µm
_26079_,296.39µm
_07690_,296.34µm
net1097,296.34µm
_07924_,296.29µm
net1542,296.08µm
net1146,295.98µm
_11354_,295.62µm
net1573,295.52µm
_10754_,295.47µm
_18768_,295.44µm
_06396_,295.42µm
net720,295.17µm
net1083,295.04µm
net1663,294.91µm
net921,294.81µm
_14367_,294.71µm
net540,294.71µm
spi_flash_sd_io[3],294.57µm
net1487,294.35µm
_10591_,294.3µm
net743,294.3µm
net1866,294.2µm
net2011,294.2µm
_25165_,294.15µm
_17489_,294.1µm
_19062_,294.1µm
_09141_,294.05µm
_24259_,293.74µm
_06581_,293.59µm
_10922_,293.59µm
_18979_,293.59µm
_10729_,293.54µm
clknet_5_1__leaf_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,293.49µm
net299,293.38µm
net1057,293.33µm
_18917_,293.08µm
net1258,293.08µm
net1185,293.03µm
_10377_,292.88µm
_06465_,292.72µm
_20325_,292.62µm
_21560_,292.62µm
_25519_,292.36µm
_27380_,292.11µm
_15843_,292.06µm
net1390,292.01µm
net1230,291.96µm
_10820_,291.91µm
net173,291.91µm
net400,291.91µm
_09663_,291.56µm
clknet_3_7_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,291.4µm
_24695_,291.3µm
_19206_,291.25µm
net1062,291.23µm
_12902_,291.12µm
_26080_,291.09µm
net1447,290.99µm
net1231,290.89µm
_27911_,290.84µm
net576,290.83µm
net410,290.79µm
_15085_,290.74µm
net501,290.64µm
_27362_,290.53µm
net739,290.43µm
net1580,290.43µm
net1086,290.38µm
net942,290.33µm
net416,290.28µm
net539,290.28µm
net636,290.11µm
_19103_,289.81µm
net1003,289.77µm
_07635_,289.62µm
net1061,289.4µm
_05701_,289.31µm
_19389_,289.16µm
net867,288.7µm
net872,288.7µm
net417,288.6µm
net1205,288.55µm
_25382_,288.51µm
clknet_4_10_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,288.45µm
net751,288.31µm
_18911_,288.09µm
net100,288.09µm
_10999_,288.04µm
net732,288.04µm
clknet_5_9__leaf_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,287.99µm
net404,287.94µm
_25712_,287.89µm
_26289_,287.72µm
net801,287.53µm
net931,287.43µm
net1133,287.33µm
_24238_,287.27µm
_25541_,287.07µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[34\],287.07µm
net1604,287.03µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[21\]\[11\],287.01µm
_05596_,286.92µm
_18989_,286.92µm
_23955_,286.92µm
net1578,286.92µm
_05994_,286.87µm
clknet_4_3_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,286.87µm
net512,286.82µm
_09520_,286.31µm
net989,286µm
_07118_,285.95µm
clknet_4_2_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,285.95µm
net414,285.85µm
net101,285.69µm
net408,285.49µm
_06486_,285.24µm
net455,284.78µm
clknet_leaf_73_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,284.73µm
_06377_,284.68µm
_23494_,284.68µm
net1917,284.53µm
net1912,284.53µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[20\]\[16\],284.53µm
net582,284.53µm
net296,284.33µm
net553,284.22µm
_16369_,284.12µm
_18943_,284.07µm
clknet_5_20__leaf_clk_i_regs,284.07µm
net1084,284.02µm
net1934,284.02µm
net592,283.76µm
_25077_,283.74µm
_26288_,283.61µm
_17480_,283.56µm
_18980_,283.51µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.rd_ptr_q\[0\],283.51µm
_07531_,283.41µm
net1661,283.15µm
_20508_,283.1µm
_25855_,283.1µm
_14356_,283µm
_19613_,283µm
net373,283µm
_12564_,282.95µm
net171,282.9µm
_25388_,282.72µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.global_pointer_qs\[25\],282.61µm
_10867_,282.44µm
_12490_,282.44µm
net1038,282.44µm
net1824,282.44µm
_21077_,281.98µm
net1005,281.83µm
_05782_,281.78µm
_07099_,281.66µm
i_core_v_mini_mcu.core_data_req\[70\],281.48µm
_12159_,281.47µm
_25130_,281.47µm
_16342_,281.42µm
_10616_,281.27µm
_26063_,280.96µm
_10678_,280.76µm
net310,280.76µm
net1949,280.76µm
net2067,280.76µm
_18351_,280.53µm
net1585,280.45µm
clknet_leaf_64_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,280.4µm
_07303_,280.35µm
_10344_,280.25µm
_05647_,280.2µm
net1963,280.2µm
_25880_,280.15µm
_10140_,280.06µm
_10639_,279.84µm
_10963_,279.74µm
_19405_,279.69µm
_10339_,279.64µm
_05943_,279.62µm
_22986_,279.44µm
_14339_,279.42µm
net1373,279.28µm
_05593_,279.03µm
_18891_,279.03µm
net1256,279.03µm
net1581,278.77µm
net990,278.63µm
net1582,278.62µm
_07246_,278.54µm
net761,278.42µm
_27449_,278.21µm
_22423_,278.19µm
_06861_,278.16µm
net1056,278.11µm
_07828_,278.06µm
_11361_,278.01µm
net1599,278.01µm
_18907_,277.91µm
clknet_4_15_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,277.86µm
_06274_,277.81µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[20\]\[27\],277.7µm
net1289,277.55µm
net2003,277.55µm
clknet_4_0_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,277.45µm
net1626,277.4µm
clknet_5_10__leaf_clk_i_regs,277.35µm
net1461,277.3µm
net1432,277.25µm
net997,277.04µm
_07301_,276.94µm
_12369_,276.89µm
_12771_,276.84µm
_18945_,276.84µm
_23071_,276.84µm
_14031_,276.83µm
_07063_,276.79µm
_10871_,276.74µm
net607,276.66µm
net2079,276.48µm
_25879_,276.43µm
_24609_,276.39µm
_19403_,276.38µm
_14194_,276.33µm
net1092,276.33µm
_10577_,276.28µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[32\],276.28µm
_05773_,276.23µm
net1251,276.23µm
net1671,275.87µm
net1011,275.82µm
_10897_,275.67µm
net1093,275.67µm
net2009,275.67µm
net454,275.62µm
net1362,275.62µm
net1171,275.45µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[19\],275.34µm
_10592_,275.31µm
_25199_,275.31µm
_08548_,275.26µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[30\],275.23µm
_17452_,275.21µm
_18193_,275.21µm
net1997,275.11µm
_19407_,275.01µm
_27438_,274.7µm
_05515_,274.6µm
net1543,274.29µm
_14313_,274.24µm
net999,274.19µm
_05942_,274.14µm
_21121_,274.14µm
net450,274.04µm
net984,274.04µm
_10793_,273.99µm
net1044,273.81µm
_17733_,273.74µm
_23452_,273.63µm
net318,273.53µm
net1858,273.53µm
_27651_,273.38µm
_05715_,273.22µm
_19102_,273µm
net1023,272.97µm
_22861_,272.77µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.global_pointer_qs\[27\],272.41µm
net1029,272.41µm
_24256_,272.36µm
clknet_5_15__leaf_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,272.33µm
_10137_,272.26µm
clknet_5_27__leaf_clk_i_regs,272.26µm
net851,272.21µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.global_pointer_qs\[13\],272.08µm
net1504,271.85µm
clknet_3_3_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,271.85µm
_14329_,271.72µm
net1020,271.65µm
_10567_,271.6µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_switch_off_counter_qs\[14\],271.47µm
net1534,271.39µm
net1008,271.24µm
net1998,271.24µm
_13757_,271.19µm
_20385_,271.14µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[65\],271.14µm
net1004,271.14µm
_09644_,271.04µm
_20618_,270.88µm
_27440_,270.88µm
net570,270.75µm
_06475_,270.73µm
_10833_,270.73µm
clknet_5_11__leaf_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,270.68µm
_10629_,270.63µm
_12585_,270.63µm
_16351_,270.63µm
net2000,270.63µm
_23193_,270.48µm
net340,270.48µm
net490,269.86µm
_10139_,269.61µm
_08019_,269.36µm
net1538,269.25µm
_08858_,269.1µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[31\],269µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.reg2hw\[233\],268.95µm
net2002,268.8µm
net1042,268.79µm
_24510_,268.64µm
_24194_,268.44µm
net1995,268.39µm
_15973_,268.34µm
net1523,268.34µm
net969,268.23µm
net114,267.93µm
_06511_,267.88µm
_15868_,267.88µm
net1041,267.88µm
_08062_,267.78µm
net1955,267.73µm
_10713_,267.57µm
net488,267.47µm
net1016,267.47µm
_18476_,267.37µm
_08221_,267.17µm
_08039_,267.12µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[44\],267.12µm
net371,266.91µm
net427,266.83µm
_24983_,266.76µm
net1935,266.76µm
_08810_,266.74µm
net1449,266.5µm
_13962_,266.35µm
_27368_,266.25µm
_12160_,265.99µm
net1625,265.74µm
_16338_,265.69µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[1\]\[23\],265.65µm
_22683_,265.59µm
_11143_,265.08µm
_25289_,265.05µm
_20356_,264.9µm
net1670,264.7µm
_06592_,264.57µm
_18653_,264.57µm
_06330_,264.52µm
net542,264.52µm
net1847,264.52µm
net754,264.49µm
net543,264.47µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_switch_on_counter_qs\[0\],264.42µm
_12499_,264.29µm
_12587_,264.29µm
_14308_,264.16µm
_16045_,264.06µm
net1675,264.06µm
net812,264.01µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[20\],263.86µm
_09408_,263.5µm
_12669_,263.35µm
_16502_,263.35µm
net2032,263.35µm
_20384_,263.25µm
_08183_,263.2µm
_26993_,263.17µm
_14895_,263.14µm
net1012,263.12µm
net1779,262.89µm
_22965_,262.84µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[22\],262.84µm
_19112_,262.79µm
net346,262.79µm
_16368_,262.64µm
_18788_,262.43µm
_12432_,262.42µm
_10628_,262.28µm
net466,262.13µm
net606,262.02µm
clknet_3_1_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,262.02µm
_24162_,261.92µm
_18738_,261.57µm
net973,261.36µm
_06282_,261.26µm
_19399_,261.26µm
net1296,261.26µm
net1497,261.11µm
_20462_,261.01µm
_05908_,260.81µm
net186,260.7µm
_18969_,260.6µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.rd_ptr_q\[2\],260.55µm
_15338_,260.24µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[39\],260.07µm
_07340_,259.99µm
_12528_,259.94µm
_06110_,259.89µm
_13980_,259.76µm
_07223_,259.63µm
_13910_,259.63µm
_19912_,259.57µm
_07276_,259.48µm
net421,259.35µm
_18272_,259.27µm
_13911_,259.17µm
net991,259.17µm
net1015,259.02µm
net1957,259.02µm
_24170_,258.92µm
net571,258.92µm
net2029,258.87µm
_23081_,258.59µm
net1584,258.56µm
_05876_,258.31µm
_22664_,258.31µm
_10533_,258.26µm
net1018,258.23µm
net1999,258.16µm
_14472_,258.12µm
net584,257.95µm
net1548,257.95µm
_25275_,257.9µm
net578,257.85µm
clknet_3_3__leaf_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,257.85µm
_07975_,257.69µm
_24168_,257.47µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_switch_on_counter_qs\[9\],257.47µm
net1387,257.44µm
exit_value_int\[3\],257.24µm
clknet_4_14_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,257.19µm
_10749_,257.14µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.reg2hw\[236\],257.14µm
_19530_,256.9µm
_06138_,256.83µm
_14083_,256.78µm
_15130_,256.78µm
net1577,256.78µm
_10435_,256.63µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[31\],256.63µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.arbiter.i_wb_cpu_dbus_we,256.63µm
net1638,256.63µm
_16325_,256.58µm
_16979_,256.48µm
_24735_,256.22µm
net1777,256.17µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[25\],256.07µm
net1976,256.07µm
net572,255.99µm
_12420_,255.97µm
_07033_,255.89µm
_20433_,255.61µm
net544,255.61µm
net2001,255.56µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[20\],255.41µm
net1637,255.23µm
net433,255.13µm
_06860_,255.1µm
_06728_,255.05µm
net1349,255.05µm
_10345_,254.95µm
_21167_,254.95µm
_07485_,254.9µm
_10575_,254.54µm
net1254,254.54µm
_06411_,254.49µm
_18884_,254.34µm
_07825_,254.03µm
_10721_,254.03µm
net362,254.03µm
net1794,253.93µm
_17456_,253.88µm
net841,253.88µm
net1960,253.88µm
net2004,253.88µm
_07006_,253.83µm
_20531_,253.78µm
net726,253.78µm
net993,253.57µm
net1235,253.52µm
_19401_,253.42µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[18\]\[13\],253.33µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.reg2hw\[247\],253.32µm
net1026,253.32µm
net1903,253.32µm
_18897_,253.27µm
net1927,253.27µm
net228,253.22µm
net1586,253.22µm
net1002,252.81µm
_12497_,252.66µm
_15723_,252.45µm
_05401_,252.25µm
_20762_,252.25µm
_26754_,252.25µm
net573,252.2µm
clknet_3_2_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,252.2µm
net845,252.15µm
_19323_,252.1µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.global_pointer_qs\[24\],251.87µm
net1489,251.79µm
_10608_,251.64µm
_10632_,251.64µm
_19061_,251.59µm
net30,251.59µm
net315,251.59µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[4\],251.49µm
net1379,251.49µm
net322,251.33µm
_19395_,251.29µm
_15400_,251.28µm
net287,251.23µm
_18470_,251.08µm
net1994,251.08µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[67\],251.03µm
net406,251.03µm
net502,251.03µm
_10511_,250.93µm
_04629_,250.77µm
_25360_,250.72µm
_12403_,250.52µm
net1369,250.52µm
_07931_,250.47µm
net2028,250.47µm
net691,250.42µm
net1090,250.42µm
_17580_,250.34µm
_25637_,250.01µm
net425,250.01µm
_09580_,249.96µm
_07174_,249.91µm
net767,249.86µm
_00089_,249.76µm
_07300_,249.65µm
_06011_,249.45µm
net69,249.4µm
net290,249.4µm
_10526_,249.35µm
net885,249.3µm
net1492,249.3µm
_06269_,249.25µm
_21583_,249.09µm
net1017,248.94µm
net1544,248.89µm
_06898_,248.84µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[46\],248.74µm
net419,248.38µm
_25245_,248.33µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_switch_off_counter_qs\[7\],248.23µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[1\]\[28\],248.18µm
net412,248.18µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[20\]\[12\],248.01µm
net1013,247.87µm
_06427_,247.82µm
net1028,247.82µm
_22444_,247.77µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_switch_off_counter_qs\[9\],247.77µm
_21126_,247.57µm
_14303_,247.54µm
_18895_,247.26µm
net1698,247.21µm
_13926_,247.16µm
net332,247.06µm
_14756_,246.93µm
clknet_5_16__leaf_clk_i_regs,246.6µm
_07524_,246.55µm
clknet_3_6_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,246.55µm
net380,246.5µm
net267,246.04µm
net843,246.04µm
_16363_,245.99µm
_13097_,245.89µm
_06591_,245.84µm
_26753_,245.83µm
_08512_,245.58µm
net429,245.48µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[22\]\[12\],245.33µm
_17534_,245.2µm
_06212_,244.87µm
clknet_3_0_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,244.87µm
clknet_3_1__leaf_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,244.51µm
net1006,244.36µm
net1445,244.31µm
_05718_,244.26µm
