Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_272_527,VDD,Metal1,312.8600,1089.3275,4.999971
FILLER_272_524,VDD,Metal1,309.9600,1089.7600,4.999971
FILLER_272_502,VDD,Metal1,297.6400,1089.7600,4.999971
FILLER_272_472,VDD,Metal1,280.8400,1089.7600,4.999972
FILLER_272_470,VDD,Metal1,280.0000,1089.7600,4.999972
FILLER_272_453,VDD,Metal1,270.4800,1089.7600,4.999972
FILLER_272_407,VDD,Metal1,244.7200,1089.7600,4.999972
FILLER_272_379,VDD,Metal1,228.7600,1089.7600,4.999972
FILLER_272_317,VDD,Metal1,194.3200,1089.7600,4.999973
FILLER_272_310,VDD,Metal1,190.1200,1089.7600,4.999973
FILLER_272_308,VDD,Metal1,189.2800,1089.7600,4.999974
FILLER_272_302,VDD,Metal1,185.6400,1089.7600,4.999974
FILLER_272_238,VDD,Metal1,149.8000,1089.7600,4.999975
FILLER_272_236,VDD,Metal1,148.9600,1089.7600,4.999975
FILLER_272_200,VDD,Metal1,128.8000,1089.7600,4.999975
FILLER_272_169,VDD,Metal1,111.1600,1089.7600,4.999975
FILLER_272_39,VDD,Metal1,38.3600,1089.7600,4.999993
FILLER_272_37,VDD,Metal1,37.5200,1089.7600,4.999993
FILLER_272_28,VDD,Metal1,32.4800,1089.7600,4.999993
FILLER_272_2,VDD,Metal1,17.6400,1089.7600,4.999993
FILLER_271_1905,VDD,Metal1,1083.3200,1081.9200,4.999975
FILLER_271_1830,VDD,Metal1,1041.6000,1081.9200,4.999974
FILLER_271_1816,VDD,Metal1,1034.7000,1082.3525,4.999973
FILLER_271_1801,VDD,Metal1,1025.3600,1081.9200,4.999973
FILLER_271_1797,VDD,Metal1,1024.0600,1082.3525,4.999973
FILLER_271_1781,VDD,Metal1,1013.8800,1081.9200,4.999975
FILLER_271_1749,VDD,Metal1,995.9600,1081.9200,4.999974
FILLER_271_1745,VDD,Metal1,994.9400,1082.3525,4.999974
FILLER_271_1684,VDD,Metal1,959.5600,1081.9200,4.999971
FILLER_271_1682,VDD,Metal1,958.7200,1081.9200,4.999971
FILLER_271_1650,VDD,Metal1,940.5200,1081.9200,4.999970
FILLER_271_1620,VDD,Metal1,923.7200,1081.9200,4.999970
FILLER_271_1552,VDD,Metal1,885.6400,1081.9200,4.999969
FILLER_271_1536,VDD,Metal1,877.9000,1082.3525,4.999966
FILLER_271_1521,VDD,Metal1,868.5600,1081.9200,4.999965
FILLER_271_1481,VDD,Metal1,845.8800,1081.9200,4.999962
FILLER_271_1477,VDD,Metal1,844.8600,1082.3525,4.999962
FILLER_271_1461,VDD,Metal1,834.6800,1081.9200,4.999961
FILLER_271_1426,VDD,Metal1,815.0800,1081.9200,4.999964
FILLER_271_1420,VDD,Metal1,811.7200,1081.9200,4.999964
FILLER_271_1418,VDD,Metal1,810.8800,1081.9200,4.999964
FILLER_271_1404,VDD,Metal1,802.7600,1081.9200,4.999964
FILLER_271_1402,VDD,Metal1,801.9200,1081.9200,4.999964
FILLER_271_1398,VDD,Metal1,799.6800,1081.9200,4.999964
FILLER_271_1390,VDD,Metal1,797.3865,1082.4965,4.999964
FILLER_271_1374,VDD,Metal1,785.9600,1081.9200,4.999966
FILLER_271_1366,VDD,Metal1,783.9465,1082.4965,4.999966
FILLER_271_1329,VDD,Metal1,760.7600,1081.9200,4.999949
FILLER_271_1327,VDD,Metal1,759.9200,1081.9200,4.999949
FILLER_271_1305,VDD,Metal1,747.3200,1081.9200,4.999945
FILLER_271_1303,VDD,Metal1,746.4800,1081.9200,4.999945
FILLER_271_1295,VDD,Metal1,744.1865,1082.4965,4.999945
FILLER_271_1262,VDD,Metal1,723.5200,1081.9200,4.999944
FILLER_271_1251,VDD,Metal1,717.0800,1081.9200,4.999945
FILLER_271_1249,VDD,Metal1,716.2400,1081.9200,4.999945
FILLER_271_1245,VDD,Metal1,714.9400,1082.3525,4.999945
FILLER_271_1230,VDD,Metal1,705.6000,1081.9200,4.999945
FILLER_271_1199,VDD,Metal1,687.9600,1081.9200,4.999943
FILLER_271_1197,VDD,Metal1,687.1200,1081.9200,4.999943
FILLER_271_1188,VDD,Metal1,682.0800,1081.9200,4.999943
FILLER_271_1175,VDD,Metal1,675.7400,1082.3525,4.999943
FILLER_271_1119,VDD,Metal1,643.1600,1081.9200,4.999949
FILLER_271_1082,VDD,Metal1,622.4400,1081.9200,4.999949
FILLER_271_1070,VDD,Metal1,616.9400,1082.3525,4.999949
FILLER_271_1049,VDD,Metal1,603.9600,1081.9200,4.999948
FILLER_271_1034,VDD,Metal1,595.5600,1081.9200,4.999948
FILLER_271_1032,VDD,Metal1,594.7200,1081.9200,4.999948
FILLER_271_1023,VDD,Metal1,589.6800,1081.9200,4.999948
FILLER_271_979,VDD,Metal1,564.7600,1081.9200,4.999957
FILLER_271_947,VDD,Metal1,549.3065,1082.4965,4.999957
FILLER_271_941,VDD,Metal1,543.4800,1081.9200,4.999947
