net,length_um
_15620_,345.59µm
_11001_,345.28µm
net1580,345.21µm
_10878_,345.11µm
clknet_4_8_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,345.11µm
clknet_4_2_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,345.01µm
_25500_,344.65µm
net1274,344.55µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[5\]\[2\],344.55µm
_26497_,344.5µm
net1591,344.34µm
_25855_,344.14µm
clknet_4_10_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,344.09µm
_18862_,344.04µm
net187,344.04µm
net1651,344.04µm
net640,343.48µm
net726,343.48µm
net1678,343.43µm
net1539,343.07µm
net454,343.02µm
net1605,343.02µm
net1655,343.02µm
_10510_,342.68µm
_11298_,342.51µm
_23182_,342.51µm
_23063_,342.4µm
net643,342.26µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[31\],342.21µm
_10586_,342.16µm
net707,341.85µm
clknet_4_7_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,341.85µm
_12656_,341.75µm
_10998_,341.23µm
clknet_4_3_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,341.14µm
_14405_,341.09µm
_12511_,340.98µm
_06929_,340.83µm
_11351_,340.83µm
_24234_,340.83µm
net981,340.83µm
net1524,340.78µm
_22635_,340.36µm
net933,340.17µm
_12347_,340.12µm
clknet_4_15_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,340.12µm
_20454_,339.66µm
_14330_,339.46µm
net742,339.31µm
_21121_,339.2µm
net554,339µm
net1659,338.9µm
_25841_,338.8µm
_25052_,338.54µm
net1129,338.54µm
net213,338.49µm
_14312_,338.44µm
net1631,338.44µm
_10856_,338.39µm
_10833_,338.19µm
net917,338.13µm
_06916_,338.08µm
_12496_,337.98µm
net854,337.93µm
_12397_,337.81µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[23\],337.78µm
net1636,337.52µm
_24079_,336.86µm
_14139_,336.81µm
_18433_,336.71µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[11\],336.71µm
_18351_,336.56µm
_26592_,336.56µm
_11383_,336.35µm
_06484_,336.3µm
_24115_,336.3µm
net1436,336.3µm
_17552_,336.1µm
_18434_,336µm
net1305,336µm
net385,335.74µm
net1617,335.69µm
_22508_,335.64µm
net526,335.59µm
_20750_,335.33µm
_06619_,335.23µm
_07599_,335.13µm
clknet_4_9_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,335.13µm
net1425,335.08µm
_13924_,334.98µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[0\],334.98µm
_14082_,334.88µm
clknet_4_12_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,334.72µm
clknet_4_14_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,334.57µm
clknet_4_11_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,334.52µm
_23067_,334.37µm
net1454,334.32µm
net1722,334.32µm
net1712,334.26µm
_10595_,334.11µm
_22465_,334.11µm
_13915_,333.76µm
net806,333.61µm
net215,333.55µm
_15872_,333.45µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[19\],333.25µm
_06457_,333.04µm
_14158_,332.99µm
clknet_4_6_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,332.99µm
_06885_,332.94µm
net1558,332.89µm
net1615,332.84µm
net501,332.79µm
net797,332.79µm
net1642,332.79µm
_12740_,332.67µm
net857,332.53µm
_12470_,332.4µm
_07039_,332.28µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[1\]\[9\],332.23µm
_10649_,332.18µm
_18909_,331.97µm
net1423,331.92µm
net1443,331.82µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[6\]\[4\],331.4µm
_12409_,330.83µm
_23955_,330.5µm
net662,330.5µm
_22645_,330.3µm
_14208_,330.24µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[7\]\[7\],330µm
_24238_,329.58µm
_20758_,329.53µm
_18204_,329.48µm
clknet_4_15_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,329.48µm
_16942_,329.45µm
_11029_,329.38µm
net950,329.02µm
_05932_,328.92µm
_10885_,328.92µm
_22800_,328.92µm
_14040_,328.72µm
i_core_v_mini_mcu.cpu_subsystem_i.core_run_1_0,328.46µm
_10791_,328.41µm
_09154_,328.36µm
net1308,328.31µm
net1575,328.21µm
net1565,328.05µm
net918,328µm
net1324,327.52µm
_18182_,327.39µm
_06803_,327.24µm
net266,327.19µm
_12476_,326.68µm
net925,326.32µm
_06909_,326.17µm
net677,326.17µm
_16407_,326.12µm
_24261_,326.02µm
_21260_,325.91µm
_12724_,325.76µm
_15485_,325.74µm
_06472_,325.66µm
_17716_,325.61µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[2\]\[6\],325.51µm
_13973_,325.46µm
_20881_,325.46µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[7\],325.41µm
net892,325.41µm
_25018_,325.4µm
clknet_4_14_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,325.2µm
_24155_,325µm
_26080_,325µm
net500,325µm
net175,324.9µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[8\],324.42µm
net1684,324.38µm
_24086_,324.03µm
_14032_,323.83µm
net1284,323.52µm
_09935_,323.47µm
_25913_,323.42µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[19\],323.34µm
_05606_,323.32µm
net1372,323.32µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[65\],323.29µm
net1551,323.22µm
_18899_,322.55µm
_16956_,322.54µm
net261,322.46µm
net415,322.26µm
_24131_,322.25µm
_06529_,322.2µm
_20752_,322.2µm
net185,322.15µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[22\],322.05µm
_19351_,321.79µm
_27364_,321.69µm
_07283_,321.64µm
_18590_,321.64µm
_20754_,321.64µm
clknet_4_1_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,321.64µm
_16363_,321.31µm
_14114_,321.03µm
net820,320.64µm
net172,320.62µm
net413,320.52µm
_20325_,320.11µm
net1593,320.06µm
_12746_,320.01µm
_12336_,319.96µm
net183,319.91µm
_10678_,319.89µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[16\],319.41µm
_11218_,319.4µm
_07635_,319.1µm
_20743_,318.99µm
_25130_,318.94µm
_18907_,318.79µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[3\]\[7\],318.69µm
_24133_,318.48µm
_25986_,318.43µm
net473,318.28µm
_12486_,318.18µm
_18716_,318.18µm
_06925_,318.05µm
_24977_,317.92µm
net226,317.82µm
_27366_,317.77µm
net442,317.76µm
_25621_,317.72µm
net376,317.72µm
_13926_,317.65µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[18\],317.62µm
_07307_,317.26µm
net173,317.26µm
_23061_,317.21µm
_22486_,317.11µm
net692,316.96µm
net1538,316.9µm
_24249_,316.8µm
_14400_,316.75µm
clknet_4_3_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,316.65µm
_24755_,316.54µm
net400,316.28µm
_23001_,316.19µm
net1545,315.99µm
_14095_,315.68µm
_10745_,315.58µm
net1376,315.58µm
net386,315.51µm
_20356_,315.48µm
_18549_,315.45µm
_27368_,315.43µm
_13918_,315.38µm
_21402_,315.26µm
net536,315.23µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[45\],314.97µm
net943,314.97µm
_16975_,314.92µm
clknet_4_12_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,314.92µm
net1590,314.82µm
_21377_,314.6µm
_20621_,314.56µm
_25416_,314.39µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[4\]\[8\],314.21µm
net1314,313.98µm
net1464,313.95µm
_14113_,313.9µm
_13757_,313.8µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[14\],313.8µm
clknet_4_9_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,313.75µm
_17365_,313.62µm
_14121_,313.51µm
net414,313.46µm
_10605_,313.39µm
_24186_,313.39µm
clknet_4_11_0_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,313.34µm
_11355_,313.29µm
_12599_,313.14µm
_24464_,313.14µm
_07276_,313.09µm
_12377_,312.96µm
clknet_4_4_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,312.93µm
clknet_5_17__leaf_clk_i_regs,312.88µm
net1311,312.81µm
_26297_,312.73µm
_10648_,312.68µm
_14288_,312.32µm
_27449_,312.17µm
net847,312.07µm
net1637,311.86µm
net206,311.78µm
_21386_,311.71µm
_10794_,311.61µm
net1693,311.61µm
_12356_,311.51µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.soc_ctrl_i.soc_ctrl_reg_top_i.system_frequency_hz_qs\[26\],311.41µm
net1461,311.41µm
_12363_,311.27µm
_14217_,311.25µm
_26143_,311µm
net1695,310.87µm
clknet_4_5_0_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,310.85µm
_18757_,310.78µm
net1633,310.71µm
net1627,310.62µm
_06445_,310.49µm
_16441_,310.49µm
_14233_,310.44µm
net1708,310.39µm
_06178_,310.34µm
_10702_,310.34µm
_10792_,310.16µm
_07585_,310.01µm
net1037,309.98µm
_09200_,309.83µm
_23379_,309.83µm
net25,309.83µm
_14042_,309.47µm
_14499_,309.42µm
_16452_,309.42µm
_12357_,309.37µm
_12311_,309.32µm
net784,309.27µm
net1420,309.27µm
_18353_,309.24µm
net1414,309.12µm
net953,309.01µm
_25772_,308.81µm
net537,308.78µm
clknet_4_0_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,308.71µm
_26141_,308.4µm
net1482,308.26µm
_27514_,308.25µm
net1508,308.2µm
_13851_,308.13µm
net1606,307.74µm
_20591_,307.54µm
net23,307.54µm
_22801_,307.33µm
_08845_,307.23µm
_12320_,307.18µm
_11375_,307.13µm
_25283_,307.13µm
_11378_,307.08µm
_20433_,307.08µm
net1375,307.08µm
net186,307.03µm
net704,306.93µm
net1476,306.93µm
_06475_,306.75µm
_18400_,306.75µm
net862,306.73µm
_27558_,306.57µm
_14125_,306.47µm
net1497,306.47µm
net1581,306.47µm
net1304,306.46µm
_22500_,306.3µm
_06728_,306.16µm
_12432_,306.15µm
_14072_,306.11µm
_25628_,306.11µm
_20365_,306.06µm
clknet_4_2_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,306.01µm
net201,305.96µm
clknet_3_7_0_clk_i_regs,305.96µm
_14118_,305.86µm
_18244_,305.86µm
_14160_,305.76µm
clknet_4_12_0_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,305.76µm
_05842_,305.2µm
_23056_,305.2µm
_25245_,304.99µm
_12693_,304.94µm
net1106,304.84µm
net24,304.8µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.o_rf_raddr\[2\],304.74µm
net184,304.74µm
net1434,304.74µm
_18673_,304.69µm
_14119_,304.64µm
clknet_4_8_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,304.38µm
_27408_,304.33µm
_26079_,304.28µm
_27911_,304.23µm
net1675,304.23µm
net1348,304.06µm
_24863_,303.82µm
net276,303.77µm
_09548_,303.72µm
_18507_,303.67µm
net597,303.57µm
_06486_,303.44µm
_14561_,303.31µm
_06836_,302.65µm
_07484_,302.09µm
_16413_,302.09µm
clknet_4_9_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.clk_i,302.09µm
_24862_,301.83µm
_04636_,301.63µm
_07004_,301.38µm
_06847_,301.07µm
_18245_,301.04µm
net927,300.92µm
_17500_,300.87µm
net703,300.87µm
_12332_,300.82µm
_24366_,300.72µm
net1578,300.56µm
clknet_4_12_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,300.41µm
_21663_,300.31µm
_10846_,300.26µm
net799,300.26µm
net1483,300.26µm
_06924_,300.2µm
net665,299.85µm
_10632_,299.8µm
net878,299.75µm
_07436_,299.59µm
_16071_,299.34µm
net1603,299.29µm
_14303_,299.24µm
clknet_5_24__leaf_clk_i_regs,299.19µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[17\],299.09µm
_15195_,298.93µm
_12737_,298.83µm
_19870_,298.78µm
net1682,298.78µm
net1507,298.73µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.cfgreg_do\[21\],298.58µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[4\]\[3\],298.53µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[41\],298.12µm
i_core_v_mini_mcu.memory_subsystem_clkgate_en_n,298.07µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[31\],297.97µm
net1669,297.8µm
_27646_,297.66µm
_10918_,297.56µm
_23950_,297.56µm
_27413_,297.25µm
_19357_,297.15µm
_13984_,297µm
_16442_,297µm
clknet_4_3_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,297µm
net538,296.9µm
_14763_,296.64µm
_24259_,296.59µm
_27362_,296.59µm
net1345,296.49µm
net1477,296.49µm
_06754_,296.34µm
_12362_,296.34µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[6\]\[5\],296.29µm
_06478_,296.1µm
_18458_,296.08µm
clknet_3_2_0_clk_i_regs,295.98µm
net897,295.93µm
_06611_,295.88µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.rdata_o\[16\],295.73µm
_22890_,295.47µm
net923,295.47µm
_08512_,295.42µm
_10801_,295.27µm
net1310,295.22µm
_14038_,295.12µm
net1487,294.96µm
clknet_4_13_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,294.86µm
_10763_,294.76µm
net670,294.76µm
_06205_,294.39µm
net1347,294.38µm
_20813_,294.3µm
_24563_,294.05µm
_11395_,293.64µm
net1504,293.64µm
clknet_4_5_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,293.08µm
net1317,293.03µm
_13967_,293.02µm
net1484,292.98µm
net535,292.93µm
_13928_,292.88µm
_06689_,292.82µm
net935,292.57µm
_19323_,292.52µm
_06780_,292.48µm
_16044_,292.42µm
net1638,292.42µm
net1667,292.42µm
net181,292.29µm
_13910_,292.06µm
_23181_,291.82µm
_21271_,291.81µm
_20819_,291.65µm
clknet_4_10_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,291.55µm
_06581_,291.44µm
_24866_,291.35µm
_05926_,290.84µm
_18798_,290.79µm
_06511_,290.53µm
_25001_,290.23µm
_08143_,290.13µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[2\]\[5\],290.13µm
net180,289.92µm
clknet_4_7_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,289.77µm
_14477_,289.72µm
net1670,289.72µm
net459,289.67µm
_11993_,289.57µm
net939,289.51µm
_12557_,289.21µm
net921,289.16µm
net1694,289.16µm
_09660_,289.11µm
net938,289.11µm
net1312,289.06µm
_17361_,288.85µm
_06527_,288.75µm
_14234_,288.72µm
_12517_,288.65µm
net1028,288.6µm
net980,288.57µm
_16430_,288.5µm
_25252_,288.39µm
_05682_,288.29µm
_10736_,288.04µm
net1550,287.99µm
_10834_,287.53µm
_25158_,287.53µm
_07340_,287.48µm
_21183_,287.38µm
net856,286.9µm
_16375_,286.87µm
net585,286.87µm
_10727_,286.84µm
net209,286.77µm
net1307,286.61µm
_06396_,286.46µm
_11357_,286.46µm
_14166_,286.41µm
_24250_,286.41µm
_12499_,286.36µm
_14996_,286.31µm
_10880_,286.26µm
_15906_,286.26µm
_27438_,286.26µm
_21661_,285.9µm
_12455_,285.75µm
_05748_,285.65µm
_06404_,285.6µm
net157,285.6µm
_15433_,285.39µm
_10922_,285.24µm
_11361_,285.24µm
net512,285.14µm
_06162_,285.09µm
net948,284.88µm
_25546_,284.83µm
_10378_,284.73µm
_21572_,284.73µm
net946,284.63µm
net334,284.58µm
_07289_,284.53µm
_21287_,284.53µm
_12587_,284.45µm
net1342,284.37µm
_24245_,284.25µm
net230,284.1µm
_10721_,283.46µm
_05719_,283.41µm
clknet_4_11_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,283.05µm
_24209_,283µm
exit_value_int\[2\],282.99µm
net951,282.95µm
_10339_,282.9µm
_23114_,282.74µm
_24211_,282.59µm
net1488,282.59µm
_15539_,282.54µm
_25251_,282.54µm
net1486,282.34µm
_13963_,282.24µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[5\]\[5\],282.11µm
_14127_,282.03µm
_06843_,281.93µm
_27484_,281.93µm
_16351_,281.83µm
net1316,281.83µm
_20490_,281.78µm
_10577_,281.68µm
_10435_,281.65µm
_18480_,281.42µm
net949,281.42µm
net1321,281.42µm
_14120_,281.4µm
_10598_,281.37µm
_10814_,281.33µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.periph_to_reg_i.r_rdata_d\[1\],281.32µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[1\]\[2\],281.29µm
net1671,281.27µm
net1344,281.22µm
_20442_,280.96µm
_20512_,280.86µm
net868,280.86µm
_13974_,280.78µm
net542,280.71µm
_16989_,280.66µm
net179,280.61µm
net968,280.3µm
net1529,280.15µm
_12342_,280.11µm
net10,280.05µm
_10871_,279.79µm
_22467_,279.79µm
_07690_,279.75µm
_06462_,279.64µm
_16603_,279.28µm
_15166_,279.23µm
net1526,279.23µm
_20756_,279.21µm
_14530_,279.18µm
_16725_,279.08µm
_06047_,278.88µm
_25388_,278.67µm
net1502,278.47µm
_13919_,278.42µm
_24087_,278.01µm
clknet_3_0_0_clk_i_regs,278.01µm
_11003_,277.96µm
net12,277.91µm
_08824_,277.76µm
_25879_,277.5µm
_14178_,277.45µm
_23017_,277.4µm
net289,277.4µm
_12458_,277.25µm
net1006,276.89µm
net1318,276.84µm
_10333_,276.79µm
_24666_,276.74µm
net1402,276.69µm
_06914_,276.48µm
_14191_,276.33µm
_23203_,275.84µm
net1374,275.81µm
net1582,275.77µm
_09661_,275.67µm
net1699,275.57µm
_06813_,275.41µm
_12514_,275.21µm
clknet_4_8_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,275.16µm
_06986_,275.11µm
net1373,275.11µm
net543,275.01µm
net298,274.83µm
_26944_,274.8µm
net1315,274.7µm
_06160_,274.45µm
net1233,274.45µm
_24871_,273.84µm
_07499_,273.68µm
_11354_,273.53µm
net1040,273.53µm
_19290_,273.48µm
_06185_,273.43µm
_19312_,273.38µm
net495,273.38µm
net987,273.07µm
_14898_,273.02µm
_15199_,272.97µm
_16368_,272.92µm
net202,272.92µm
_13959_,272.87µm
_24051_,272.82µm
clknet_3_6_0_clk_i_regs,272.82µm
_12764_,272.77µm
_12537_,272.41µm
net182,272.31µm
i_core_v_mini_mcu.core_data_req\[8\],271.9µm
net740,271.75µm
_16137_,271.34µm
_06030_,271.24µm
_20569_,271.24µm
net176,271.24µm
net368,271.19µm
_17520_,270.81µm
clknet_5_14__leaf_clk_i_regs,270.63µm
net291,270.56µm
net503,270.53µm
i_core_v_mini_mcu.core_data_req\[31\],269.97µm
_16721_,269.51µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.cpu_switch_on_counter_qs\[0\],269.41µm
net498,269.41µm
_11390_,269.25µm
net915,269.25µm
net396,269.1µm
_05756_,268.85µm
_15335_,268.64µm
_25712_,268.62µm
_06846_,268.59µm
_06834_,268.55µm
net1424,268.49µm
_23000_,268.34µm
_09552_,268.24µm
_25880_,267.98µm
_25350_,267.93µm
_12447_,267.83µm
net1101,267.8µm
_21327_,267.75µm
net509,267.73µm
_06677_,267.57µm
_17920_,267.47µm
net1441,267.42µm
net222,267.37µm
_10713_,267.32µm
net1489,267.32µm
i_core_v_mini_mcu.peripheral_subsystem_clkgate_en_n,267.27µm
_05766_,267.01µm
_20380_,267.01µm
_24217_,267.01µm
_22698_,266.89µm
net967,266.86µm
_18186_,266.76µm
_12549_,266.71µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[0\]\[5\],266.71µm
_14247_,266.3µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[88\],266.2µm
net1426,266.15µm
net513,266.14µm
net174,266.1µm
net1438,266.02µm
_25360_,265.79µm
_25883_,265.79µm
_25637_,265.74µm
net375,265.74µm
net508,265.64µm
_12338_,265.59µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[0\]\[2\],265.59µm
clknet_4_10_0_i_core_v_mini_mcu.peripheral_subsystem_i.clk_cg,265.59µm
_16382_,265.54µm
_25627_,265.43µm
_05706_,265.38µm
net1446,265.33µm
net1527,265.18µm
_23494_,265.03µm
net1541,265.03µm
net1481,264.93µm
_23054_,264.81µm
net156,264.81µm
_05730_,264.54µm
net469,264.47µm
net1429,264.47µm
net1440,264.47µm
net1738,264.45µm
_14196_,264.4µm
_27461_,264.27µm
net497,264.17µm
net1589,264.07µm
_13941_,264.06µm
_23482_,264.01µm
clknet_5_16__leaf_clk_i_regs,264.01µm
_06377_,263.91µm
_17477_,263.5µm
net1523,263.4µm
net15,263.25µm
_14077_,263.2µm
_25956_,262.94µm
_21367_,262.89µm
clknet_4_11_0_i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.clk_i,262.79µm
_10820_,262.74µm
_12390_,262.74µm
net511,262.74µm
_15338_,262.66µm
net514,262.64µm
net1608,262.64µm
_06898_,262.53µm
_13890_,262.38µm
_22552_,262.34µm
_16465_,262.33µm
_15123_,262.23µm
net290,262.13µm
net160,262.08µm
_07278_,261.82µm
_24181_,261.77µm
_16984_,261.62µm
clknet_4_1_0_i_core_v_mini_mcu.memory_subsystem_i.clk_cg,261.41µm
_22469_,261.35µm
_09161_,261.31µm
net914,261.31µm
clknet_3_4_0_clk_i_regs,261.26µm
net1549,261.16µm
net1530,261.06µm
_07589_,261.04µm
net916,260.85µm
_09546_,260.81µm
_22075_,260.5µm
_06598_,260.29µm
_19301_,260.19µm
net510,260.14µm
net1726,259.99µm
_18313_,259.89µm
_19934_,259.73µm
_09199_,259.63µm
net378,259.48µm
net477,259.48µm
net901,259.48µm
net404,259.43µm
_10831_,259.38µm
_09550_,259.33µm
_11836_,259.33µm
_25354_,259.12µm
_09338_,259.02µm
_20535_,259.02µm
net896,258.97µm
_06293_,258.79µm
_10989_,258.77µm
net251,258.77µm
_06851_,258.46µm
_22837_,258.36µm
_14002_,258.26µm
_18223_,257.85µm
_08540_,257.75µm
net1256,257.75µm
_21560_,257.72µm
net194,257.65µm
net190,257.6µm
net1190,257.34µm
_22714_,257.29µm
_10843_,257.24µm
_21038_,257.21µm
_11444_,257.19µm
net1528,257.14µm
net496,257.09µm
_15162_,256.98µm
_22480_,256.83µm
_12579_,256.68µm
net532,256.68µm
_06781_,256.63µm
_06465_,256.6µm
net530,256.58µm
_06920_,256.53µm
net1428,256.48µm
_18840_,256.17µm
_06269_,256.12µm
_10661_,256.12µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.arbiter.i_wb_cpu_dbus_we,256.12µm
_25317_,256.07µm
_05813_,256.02µm
_12450_,256.02µm
net18,255.97µm
net243,255.71µm
_14491_,255.56µm
net1583,255.56µm
net1685,255.56µm
_14999_,255.51µm
net434,255.51µm
net1579,255.33µm
_26266_,255.29µm
net1369,255.2µm
_06789_,254.9µm
_09617_,254.9µm
net423,254.85µm
net1448,254.85µm
net1459,254.85µm
_24262_,254.77µm
_21583_,254.64µm
net1599,254.64µm
net1005,254.54µm
_07149_,254.53µm
_23030_,254.44µm
_24974_,254.34µm
_06985_,254.29µm
net155,254.29µm
_22089_,254.08µm
net1442,253.98µm
_20633_,253.93µm
_14931_,253.83µm
net379,253.79µm
_05714_,253.47µm
_14256_,253.37µm
net1109,253.37µm
net1531,253.37µm
_16325_,253.27µm
net1410,253.12µm
net1501,252.81µm
_16333_,252.76µm
_10623_,252.71µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.reg2hw\[42\],252.71µm
net229,252.71µm
net159,252.56µm
net193,252.53µm
_27649_,252.5µm
_14153_,252.42µm
_07079_,252.3µm
net1706,252.3µm
_23452_,252.15µm
net237,252.15µm
net154,252.05µm
net1532,252.05µm
net161,252µm
_05539_,251.86µm
_17025_,251.79µm
net1395,251.64µm
_05780_,251.54µm
net1202,251.49µm
_27405_,251.23µm
_16606_,251.18µm
_11143_,251.13µm
net1191,250.98µm
net1542,250.88µm
spi_flash_sd_io[3],250.79µm
_08986_,250.67µm
_26850_,250.65µm
_04629_,250.62µm
_23015_,250.57µm
_12349_,250.52µm
_24032_,250.47µm
_23960_,250.11µm
_24246_,250.11µm
_13994_,249.91µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[6\]\[1\],249.51µm
net1566,249.51µm
_07046_,249.5µm
_18456_,249.3µm
_23072_,249.27µm
_14039_,249.2µm
_21175_,249.09µm
_06913_,248.99µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[0\]\[9\],248.99µm
