net,length_um
_15693_,6.26µm
_15718_,6.26µm
_16063_,6.26µm
_16282_,6.26µm
_16873_,6.26µm
_16877_,6.26µm
_17105_,6.26µm
_17255_,6.26µm
_17346_,6.26µm
_17485_,6.26µm
_17569_,6.26µm
_17576_,6.26µm
_17605_,6.26µm
_17626_,6.26µm
_17985_,6.26µm
_18167_,6.26µm
_18234_,6.26µm
_18544_,6.26µm
_18636_,6.26µm
_18648_,6.26µm
_18976_,6.26µm
_19089_,6.26µm
_19629_,6.26µm
_20424_,6.26µm
_20836_,6.26µm
_21150_,6.26µm
_21246_,6.26µm
_21826_,6.26µm
_21900_,6.26µm
_21932_,6.26µm
_22002_,6.26µm
_22170_,6.26µm
_22176_,6.26µm
_22322_,6.26µm
_22539_,6.26µm
_22754_,6.26µm
_24341_,6.26µm
_24545_,6.26µm
_24560_,6.26µm
_24570_,6.26µm
_24581_,6.26µm
_24785_,6.26µm
_24890_,6.26µm
_24978_,6.26µm
_25008_,6.26µm
_25078_,6.26µm
_25548_,6.26µm
_25617_,6.26µm
_25665_,6.26µm
_25678_,6.26µm
_25686_,6.26µm
_25988_,6.26µm
_26314_,6.26µm
_26349_,6.26µm
_26462_,6.26µm
_26471_,6.26µm
_26602_,6.26µm
_26624_,6.26µm
_26958_,6.26µm
_27058_,6.26µm
_27074_,6.26µm
_27328_,6.26µm
_27337_,6.26µm
_27352_,6.26µm
_27548_,6.26µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.mosaic_clint_i.mtimecmp_q\[21\],6.26µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[399\]\[1\],6.26µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[12\]\[30\],6.26µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[16\]\[7\],6.26µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[24\]\[13\],6.26µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[5\]\[9\],6.26µm
_00031_,6.21µm
_00177_,6.21µm
_00210_,6.21µm
_00211_,6.21µm
_00273_,6.21µm
_00368_,6.21µm
_00434_,6.21µm
_00437_,6.21µm
_00491_,6.21µm
_00665_,6.21µm
_00666_,6.21µm
_00681_,6.21µm
_00721_,6.21µm
_00722_,6.21µm
_00735_,6.21µm
_00773_,6.21µm
_00794_,6.21µm
_00818_,6.21µm
_00821_,6.21µm
_00845_,6.21µm
_00863_,6.21µm
_00870_,6.21µm
_00905_,6.21µm
_00943_,6.21µm
_00944_,6.21µm
_00947_,6.21µm
_00953_,6.21µm
_00977_,6.21µm
_00990_,6.21µm
_00993_,6.21µm
_00998_,6.21µm
_01010_,6.21µm
_01012_,6.21µm
_01040_,6.21µm
_01128_,6.21µm
_01138_,6.21µm
_01214_,6.21µm
_01245_,6.21µm
_01253_,6.21µm
_01319_,6.21µm
_01322_,6.21µm
_01381_,6.21µm
_01383_,6.21µm
_01406_,6.21µm
_01432_,6.21µm
_01575_,6.21µm
_01618_,6.21µm
_01674_,6.21µm
_01675_,6.21µm
_01689_,6.21µm
_01733_,6.21µm
_01752_,6.21µm
_01757_,6.21µm
_01766_,6.21µm
_01773_,6.21µm
_01779_,6.21µm
_01834_,6.21µm
_01846_,6.21µm
_01875_,6.21µm
_01921_,6.21µm
_01926_,6.21µm
_01927_,6.21µm
_01944_,6.21µm
_01957_,6.21µm
_01960_,6.21µm
_02054_,6.21µm
_02079_,6.21µm
_02144_,6.21µm
_02198_,6.21µm
_02213_,6.21µm
_02243_,6.21µm
_02254_,6.21µm
_02346_,6.21µm
_02391_,6.21µm
_02613_,6.21µm
_02614_,6.21µm
_02707_,6.21µm
_02996_,6.21µm
_03058_,6.21µm
_03194_,6.21µm
_03457_,6.21µm
_03538_,6.21µm
_03674_,6.21µm
_03676_,6.21µm
_03918_,6.21µm
_03945_,6.21µm
_04104_,6.21µm
_04176_,6.21µm
_04206_,6.21µm
_04246_,6.21µm
_04255_,6.21µm
_04297_,6.21µm
_04298_,6.21µm
_04309_,6.21µm
_04362_,6.21µm
_04402_,6.21µm
_04433_,6.21µm
_04497_,6.21µm
_04550_,6.21µm
_04570_,6.21µm
_04654_,6.21µm
_04660_,6.21µm
_04668_,6.21µm
_04680_,6.21µm
_04688_,6.21µm
_04711_,6.21µm
_04808_,6.21µm
_04929_,6.21µm
_05150_,6.21µm
_05207_,6.21µm
_05216_,6.21µm
_05222_,6.21µm
_05313_,6.21µm
_05588_,6.21µm
_05712_,6.21µm
_05747_,6.21µm
_06199_,6.21µm
_06595_,6.21µm
_06614_,6.21µm
_06642_,6.21µm
_07056_,6.21µm
_07194_,6.21µm
_07265_,6.21µm
_07324_,6.21µm
_07345_,6.21µm
_08059_,6.21µm
_08067_,6.21µm
_08175_,6.21µm
_08256_,6.21µm
_08325_,6.21µm
_08374_,6.21µm
_08562_,6.21µm
_08753_,6.21µm
_08839_,6.21µm
_08855_,6.21µm
_09301_,6.21µm
_09343_,6.21µm
_09539_,6.21µm
_09691_,6.21µm
_09843_,6.21µm
_09902_,6.21µm
_10112_,6.21µm
_10266_,6.21µm
_10364_,6.21µm
_10447_,6.21µm
_10635_,6.21µm
_10690_,6.21µm
_10890_,6.21µm
_10893_,6.21µm
_11086_,6.21µm
_11113_,6.21µm
_11182_,6.21µm
_11217_,6.21µm
_11285_,6.21µm
_11296_,6.21µm
_11332_,6.21µm
_11387_,6.21µm
_11407_,6.21µm
_11431_,6.21µm
_11488_,6.21µm
_11547_,6.21µm
_11589_,6.21µm
_11622_,6.21µm
_11652_,6.21µm
_11672_,6.21µm
_11724_,6.21µm
_11748_,6.21µm
_11859_,6.21µm
_12037_,6.21µm
_12052_,6.21µm
_12059_,6.21µm
_12060_,6.21µm
_12079_,6.21µm
_12453_,6.21µm
_12574_,6.21µm
_12578_,6.21µm
_12680_,6.21µm
_12789_,6.21µm
_12805_,6.21µm
_12913_,6.21µm
_12950_,6.21µm
_13026_,6.21µm
_13128_,6.21µm
_13481_,6.21µm
_13507_,6.21µm
_13594_,6.21µm
_13613_,6.21µm
_13809_,6.21µm
_13878_,6.21µm
_14041_,6.21µm
_14131_,6.21µm
_14513_,6.21µm
_14883_,6.21µm
_15033_,6.21µm
_15045_,6.21µm
_15333_,6.21µm
_15334_,6.21µm
_15598_,6.21µm
_15656_,6.21µm
_15871_,6.21µm
_15932_,6.21µm
_16165_,6.21µm
_16192_,6.21µm
_16201_,6.21µm
_16838_,6.21µm
_17419_,6.21µm
_17421_,6.21µm
_17445_,6.21µm
_17528_,6.21µm
_17665_,6.21µm
_17704_,6.21µm
_17787_,6.21µm
_17921_,6.21µm
_18062_,6.21µm
_18063_,6.21µm
_18134_,6.21µm
_18305_,6.21µm
_18416_,6.21µm
_19119_,6.21µm
_19260_,6.21µm
_19329_,6.21µm
_19331_,6.21µm
_19648_,6.21µm
_19671_,6.21µm
_19687_,6.21µm
_19693_,6.21µm
_19746_,6.21µm
_19780_,6.21µm
_19833_,6.21µm
_19902_,6.21µm
_20027_,6.21µm
_20071_,6.21µm
_20156_,6.21µm
_20677_,6.21µm
_20808_,6.21µm
_21072_,6.21µm
_21156_,6.21µm
_21276_,6.21µm
_21356_,6.21µm
_21407_,6.21µm
_21417_,6.21µm
_21447_,6.21µm
_21542_,6.21µm
_21728_,6.21µm
_21846_,6.21µm
_22177_,6.21µm
_22233_,6.21µm
_22262_,6.21µm
_22379_,6.21µm
_22445_,6.21µm
_22458_,6.21µm
_22691_,6.21µm
_22692_,6.21µm
_22994_,6.21µm
_23089_,6.21µm
_23100_,6.21µm
_23159_,6.21µm
_23350_,6.21µm
_23639_,6.21µm
_23758_,6.21µm
_23851_,6.21µm
_23904_,6.21µm
_23908_,6.21µm
_23947_,6.21µm
_24424_,6.21µm
_24710_,6.21µm
_24858_,6.21µm
_24972_,6.21µm
_25023_,6.21µm
_25046_,6.21µm
_25473_,6.21µm
_25650_,6.21µm
_25753_,6.21µm
_25766_,6.21µm
_25787_,6.21µm
_26075_,6.21µm
_26717_,6.21µm
_26720_,6.21µm
_26881_,6.21µm
_26948_,6.21µm
_26949_,6.21µm
_27081_,6.21µm
_27226_,6.21µm
_27310_,6.21µm
_27326_,6.21µm
_27634_,6.21µm
_27837_,6.21µm
_27916_,6.21µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.obi_to_picorv32_i.obi_resp_o\[8\],6.21µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[223\]\[0\],6.21µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.sync_rx.gen_generic.u_impl_generic.intq,6.21µm
_00284_,6.16µm
_00306_,6.16µm
_00381_,6.16µm
_00405_,6.16µm
_00478_,6.16µm
_00555_,6.16µm
_00580_,6.16µm
_00585_,6.16µm
_00689_,6.16µm
_00759_,6.16µm
_00978_,6.16µm
_00992_,6.16µm
_01137_,6.16µm
_01148_,6.16µm
_01163_,6.16µm
_01169_,6.16µm
_01170_,6.16µm
_01254_,6.16µm
_01278_,6.16µm
_01343_,6.16µm
_01433_,6.16µm
_01548_,6.16µm
_01684_,6.16µm
_01792_,6.16µm
_01859_,6.16µm
_01888_,6.16µm
_01894_,6.16µm
_01967_,6.16µm
_01972_,6.16µm
_02003_,6.16µm
_02029_,6.16µm
_02034_,6.16µm
_02053_,6.16µm
_02106_,6.16µm
_02107_,6.16µm
_02165_,6.16µm
_02195_,6.16µm
_02202_,6.16µm
_02208_,6.16µm
_02244_,6.16µm
_02245_,6.16µm
_02249_,6.16µm
_02250_,6.16µm
_02289_,6.16µm
_02330_,6.16µm
_02366_,6.16µm
_02387_,6.16µm
_02397_,6.16µm
_02398_,6.16µm
_02470_,6.16µm
_02493_,6.16µm
_02564_,6.16µm
_02622_,6.16µm
_02627_,6.16µm
_02658_,6.16µm
_02667_,6.16µm
_02728_,6.16µm
_02729_,6.16µm
_02741_,6.16µm
_02836_,6.16µm
_02847_,6.16µm
_02873_,6.16µm
_02894_,6.16µm
_02916_,6.16µm
_02964_,6.16µm
_02977_,6.16µm
_02992_,6.16µm
_03000_,6.16µm
_03008_,6.16µm
_03016_,6.16µm
_03018_,6.16µm
_03024_,6.16µm
_03025_,6.16µm
_03030_,6.16µm
_03044_,6.16µm
_03055_,6.16µm
_03064_,6.16µm
_03073_,6.16µm
_03080_,6.16µm
_03088_,6.16µm
_03104_,6.16µm
_03108_,6.16µm
_03130_,6.16µm
_03143_,6.16µm
_03144_,6.16µm
_03165_,6.16µm
_03182_,6.16µm
_03185_,6.16µm
_03189_,6.16µm
_03217_,6.16µm
_03229_,6.16µm
_03256_,6.16µm
_03267_,6.16µm
_03271_,6.16µm
_03276_,6.16µm
_03283_,6.16µm
_03293_,6.16µm
_03328_,6.16µm
_03331_,6.16µm
_03335_,6.16µm
_03352_,6.16µm
_03361_,6.16µm
_03362_,6.16µm
_03368_,6.16µm
_03370_,6.16µm
_03371_,6.16µm
_03407_,6.16µm
_03413_,6.16µm
_03416_,6.16µm
_03433_,6.16µm
_03455_,6.16µm
_03456_,6.16µm
_03485_,6.16µm
_03540_,6.16µm
_03544_,6.16µm
_03563_,6.16µm
_03568_,6.16µm
_03571_,6.16µm
_03572_,6.16µm
_03590_,6.16µm
_03596_,6.16µm
_03598_,6.16µm
_03604_,6.16µm
_03605_,6.16µm
_03642_,6.16µm
_03667_,6.16µm
_03686_,6.16µm
_03710_,6.16µm
_03743_,6.16µm
_03768_,6.16µm
_03807_,6.16µm
_03933_,6.16µm
_03964_,6.16µm
_04147_,6.16µm
_04264_,6.16µm
_04312_,6.16µm
_04313_,6.16µm
_04403_,6.16µm
_04421_,6.16µm
_04498_,6.16µm
_04508_,6.16µm
_04673_,6.16µm
_04713_,6.16µm
_04727_,6.16µm
_04813_,6.16µm
_04879_,6.16µm
_04896_,6.16µm
_04923_,6.16µm
_04936_,6.16µm
_04973_,6.16µm
_05028_,6.16µm
_05044_,6.16µm
_05100_,6.16µm
_05111_,6.16µm
_05134_,6.16µm
_05155_,6.16µm
_05156_,6.16µm
_05178_,6.16µm
_05186_,6.16µm
_05223_,6.16µm
_05304_,6.16µm
_05352_,6.16µm
_05405_,6.16µm
_05507_,6.16µm
_05613_,6.16µm
_05688_,6.16µm
_05904_,6.16µm
_06088_,6.16µm
_06116_,6.16µm
_06197_,6.16µm
_06734_,6.16µm
_06752_,6.16µm
_06901_,6.16µm
_06978_,6.16µm
_07104_,6.16µm
_07212_,6.16µm
_07383_,6.16µm
_07408_,6.16µm
_07453_,6.16µm
_07475_,6.16µm
_07592_,6.16µm
_07674_,6.16µm
_07727_,6.16µm
_07805_,6.16µm
_07906_,6.16µm
_08180_,6.16µm
_08553_,6.16µm
_08564_,6.16µm
_08576_,6.16µm
_08704_,6.16µm
_08782_,6.16µm
_08941_,6.16µm
_08968_,6.16µm
_09055_,6.16µm
_09131_,6.16µm
_09268_,6.16µm
_09486_,6.16µm
_09489_,6.16µm
_09855_,6.16µm
_09898_,6.16µm
_10327_,6.16µm
_10437_,6.16µm
_10469_,6.16µm
_10548_,6.16µm
_10656_,6.16µm
_10683_,6.16µm
_10686_,6.16µm
_10773_,6.16µm
_10774_,6.16µm
_10859_,6.16µm
_10990_,6.16µm
_11013_,6.16µm
_11181_,6.16µm
_11246_,6.16µm
_11251_,6.16µm
_11279_,6.16µm
_11336_,6.16µm
_11356_,6.16µm
_11420_,6.16µm
_11528_,6.16µm
_11576_,6.16µm
_11583_,6.16µm
_11621_,6.16µm
_11730_,6.16µm
_11890_,6.16µm
_12025_,6.16µm
_12141_,6.16µm
_12180_,6.16µm
_12446_,6.16µm
_12491_,6.16µm
_12519_,6.16µm
_12773_,6.16µm
_12785_,6.16µm
_12790_,6.16µm
_12891_,6.16µm
_12926_,6.16µm
_13027_,6.16µm
_13276_,6.16µm
_13277_,6.16µm
_13281_,6.16µm
_13307_,6.16µm
_13668_,6.16µm
_13693_,6.16µm
_13701_,6.16µm
_13792_,6.16µm
_14044_,6.16µm
_14137_,6.16µm
_14674_,6.16µm
_15393_,6.16µm
_15398_,6.16µm
_15419_,6.16µm
_15428_,6.16µm
_15628_,6.16µm
_15652_,6.16µm
_15765_,6.16µm
_15905_,6.16µm
_15933_,6.16µm
_15974_,6.16µm
_16043_,6.16µm
_16212_,6.16µm
_16242_,6.16µm
_16267_,6.16µm
_16416_,6.16µm
_16487_,6.16µm
_16759_,6.16µm
_17090_,6.16µm
_17266_,6.16µm
_17393_,6.16µm
_17710_,6.16µm
_17751_,6.16µm
_17798_,6.16µm
_17994_,6.16µm
_18030_,6.16µm
_18106_,6.16µm
_18240_,6.16µm
_18385_,6.16µm
_18683_,6.16µm
_19015_,6.16µm
_19024_,6.16µm
_19079_,6.16µm
_19084_,6.16µm
_19134_,6.16µm
_19139_,6.16µm
_19338_,6.16µm
_19465_,6.16µm
_19471_,6.16µm
_19578_,6.16µm
_19627_,6.16µm
_19888_,6.16µm
_20172_,6.16µm
_20180_,6.16µm
_20182_,6.16µm
_20653_,6.16µm
_20662_,6.16µm
_20665_,6.16µm
_20728_,6.16µm
_20734_,6.16µm
_20783_,6.16µm
_21021_,6.16µm
_21035_,6.16µm
_21067_,6.16µm
_21091_,6.16µm
_21300_,6.16µm
_21378_,6.16µm
_21392_,6.16µm
_21420_,6.16µm
_21444_,6.16µm
_21468_,6.16µm
_21717_,6.16µm
_21740_,6.16µm
_22081_,6.16µm
_22101_,6.16µm
_22104_,6.16µm
_22301_,6.16µm
_22459_,6.16µm
_22553_,6.16µm
_22721_,6.16µm
_22792_,6.16µm
_22993_,6.16µm
_22995_,6.16µm
_23024_,6.16µm
_23107_,6.16µm
_23158_,6.16µm
_23197_,6.16µm
_23355_,6.16µm
_23509_,6.16µm
_23537_,6.16µm
_23604_,6.16µm
_23738_,6.16µm
_23800_,6.16µm
_23895_,6.16µm
_23910_,6.16µm
_23912_,6.16µm
_24010_,6.16µm
_24243_,6.16µm
_24637_,6.16µm
_24679_,6.16µm
_24704_,6.16µm
_24771_,6.16µm
_24813_,6.16µm
_24906_,6.16µm
_24990_,6.16µm
_25067_,6.16µm
_25233_,6.16µm
_25347_,6.16µm
_25349_,6.16µm
_25383_,6.16µm
_25442_,6.16µm
_25457_,6.16µm
_25460_,6.16µm
_25462_,6.16µm
_25813_,6.16µm
_25846_,6.16µm
_25904_,6.16µm
_26041_,6.16µm
_26111_,6.16µm
_26218_,6.16µm
_26264_,6.16µm
_26296_,6.16µm
_26315_,6.16µm
_26377_,6.16µm
_26577_,6.16µm
_26652_,6.16µm
_26692_,6.16µm
_26711_,6.16µm
_26786_,6.16µm
_26794_,6.16µm
_26966_,6.16µm
_26986_,6.16µm
_27025_,6.16µm
_27072_,6.16µm
_27338_,6.16µm
_27357_,6.16µm
_27441_,6.16µm
_27586_,6.16µm
_27751_,6.16µm
_27853_,6.16µm
_28036_,6.16µm
_28116_,6.16µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[55\],6.16µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.monitor_power_gate_core_qs\[2\],6.16µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.power_gate_periph_ack_qs,6.16µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.cpi_est_q\[23\],6.16µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.task_mem\[4\]\[10\],6.16µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[138\]\[0\],6.16µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[422\]\[1\],6.16µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[371\]\[1\],6.16µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[0\]\[10\],6.16µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[23\]\[6\],6.16µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[26\]\[13\],6.16µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[28\]\[8\],6.16µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[30\]\[16\],6.16µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[30\]\[8\],6.16µm
net1478,6.16µm
_04076_,6.15µm
_24112_,5.93µm
_21267_,5.88µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[16\]\[8\],5.88µm
_09488_,5.8µm
_06464_,5.75µm
_10265_,5.75µm
_16331_,5.75µm
_25876_,5.75µm
_00207_,5.7µm
_00281_,5.7µm
_00349_,5.7µm
_03640_,5.7µm
_04175_,5.7µm
_04180_,5.7µm
_04430_,5.7µm
_04514_,5.7µm
_05738_,5.7µm
_05882_,5.7µm
_06320_,5.7µm
_06392_,5.7µm
_07182_,5.7µm
_07873_,5.7µm
_08296_,5.7µm
_09164_,5.7µm
_09679_,5.7µm
_09718_,5.7µm
_09894_,5.7µm
_09933_,5.7µm
_10273_,5.7µm
_10337_,5.7µm
_10488_,5.7µm
_10667_,5.7µm
_10802_,5.7µm
_10945_,5.7µm
_11234_,5.7µm
_11392_,5.7µm
_11545_,5.7µm
_12107_,5.7µm
_12232_,5.7µm
_12302_,5.7µm
_12588_,5.7µm
_13031_,5.7µm
_13153_,5.7µm
_13512_,5.7µm
_13924_,5.7µm
_14360_,5.7µm
_14386_,5.7µm
_14658_,5.7µm
_14821_,5.7µm
_14934_,5.7µm
_15069_,5.7µm
_15253_,5.7µm
_15273_,5.7µm
_15350_,5.7µm
_15606_,5.7µm
_15899_,5.7µm
_16161_,5.7µm
_16271_,5.7µm
_16480_,5.7µm
_16580_,5.7µm
_16679_,5.7µm
_16723_,5.7µm
_16751_,5.7µm
_17272_,5.7µm
_17593_,5.7µm
_17690_,5.7µm
_17755_,5.7µm
_17901_,5.7µm
_17948_,5.7µm
_17977_,5.7µm
_18088_,5.7µm
_18322_,5.7µm
_18336_,5.7µm
_18575_,5.7µm
_19458_,5.7µm
_20004_,5.7µm
_20053_,5.7µm
_20064_,5.7µm
_20185_,5.7µm
_20738_,5.7µm
_20956_,5.7µm
_21401_,5.7µm
_21799_,5.7µm
_22558_,5.7µm
_22581_,5.7µm
_22610_,5.7µm
_22839_,5.7µm
_22910_,5.7µm
_23144_,5.7µm
_23413_,5.7µm
_23971_,5.7µm
_24039_,5.7µm
_24045_,5.7µm
_24191_,5.7µm
_24318_,5.7µm
_24552_,5.7µm
_25134_,5.7µm
_25177_,5.7µm
_25243_,5.7µm
_25366_,5.7µm
_25449_,5.7µm
_26133_,5.7µm
_26148_,5.7µm
_26394_,5.7µm
_26824_,5.7µm
_26897_,5.7µm
_27168_,5.7µm
_27370_,5.7µm
_27386_,5.7µm
_27631_,5.7µm
_27643_,5.7µm
_28012_,5.7µm
_28030_,5.7µm
_28130_,5.7µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.rf_ram_i.memory\[207\]\[1\],5.7µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[12\],5.7µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.rf_ram_i.memory\[176\]\[0\],5.7µm
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[14\]\[30\],5.7µm
_04961_,5.66µm
_00095_,5.65µm
_00241_,5.65µm
_00340_,5.65µm
_00350_,5.65µm
_00416_,5.65µm
_00475_,5.65µm
_00482_,5.65µm
_00542_,5.65µm
_00615_,5.65µm
_00650_,5.65µm
_00673_,5.65µm
_00676_,5.65µm
_00692_,5.65µm
_00739_,5.65µm
_00745_,5.65µm
_00763_,5.65µm
_00851_,5.65µm
_00865_,5.65µm
_00879_,5.65µm
_00888_,5.65µm
_01065_,5.65µm
_01077_,5.65µm
_01079_,5.65µm
_01149_,5.65µm
_01151_,5.65µm
_01216_,5.65µm
_01398_,5.65µm
_01426_,5.65µm
_01488_,5.65µm
_01495_,5.65µm
_01507_,5.65µm
_01528_,5.65µm
_01585_,5.65µm
_01609_,5.65µm
_01642_,5.65µm
_01644_,5.65µm
_01648_,5.65µm
_01665_,5.65µm
_01708_,5.65µm
_01713_,5.65µm
_01721_,5.65µm
_01854_,5.65µm
_01941_,5.65µm
_01947_,5.65µm
_02060_,5.65µm
_02086_,5.65µm
_02101_,5.65µm
_02104_,5.65µm
_02121_,5.65µm
_02133_,5.65µm
_02210_,5.65µm
_02297_,5.65µm
_02313_,5.65µm
_02326_,5.65µm
_02334_,5.65µm
_02352_,5.65µm
_02377_,5.65µm
_02385_,5.65µm
_02408_,5.65µm
_02419_,5.65µm
_02553_,5.65µm
_02592_,5.65µm
_02601_,5.65µm
_02602_,5.65µm
_02629_,5.65µm
_02722_,5.65µm
_03100_,5.65µm
_03804_,5.65µm
_03888_,5.65µm
_04204_,5.65µm
_04244_,5.65µm
_04251_,5.65µm
_04262_,5.65µm
_04270_,5.65µm
_04291_,5.65µm
_04295_,5.65µm
_04296_,5.65µm
_04307_,5.65µm
_04311_,5.65µm
_04334_,5.65µm
_04357_,5.65µm
_04463_,5.65µm
_04466_,5.65µm
_04523_,5.65µm
_04527_,5.65µm
_04537_,5.65µm
_04540_,5.65µm
_04541_,5.65µm
_04602_,5.65µm
_04670_,5.65µm
_04679_,5.65µm
_04691_,5.65µm
_04769_,5.65µm
_04773_,5.65µm
_04812_,5.65µm
_04950_,5.65µm
_05090_,5.65µm
_05153_,5.65µm
_05189_,5.65µm
_05286_,5.65µm
_05535_,5.65µm
_05753_,5.65µm
_05775_,5.65µm
_05825_,5.65µm
_05968_,5.65µm
_06275_,5.65µm
_06384_,5.65µm
_07791_,5.65µm
_07793_,5.65µm
_07800_,5.65µm
_07918_,5.65µm
_08054_,5.65µm
_08406_,5.65µm
_08634_,5.65µm
_08755_,5.65µm
_09105_,5.65µm
_09115_,5.65µm
_09395_,5.65µm
_09735_,5.65µm
_10352_,5.65µm
_10393_,5.65µm
_10601_,5.65µm
_10672_,5.65µm
_10783_,5.65µm
_11162_,5.65µm
_11250_,5.65µm
_11458_,5.65µm
_11462_,5.65µm
_11628_,5.65µm
_11735_,5.65µm
_11744_,5.65µm
_11772_,5.65µm
_11876_,5.65µm
_11994_,5.65µm
_12070_,5.65µm
_12099_,5.65µm
_12261_,5.65µm
_12298_,5.65µm
_12442_,5.65µm
_12662_,5.65µm
_12834_,5.65µm
_12918_,5.65µm
_13144_,5.65µm
_13327_,5.65µm
_13367_,5.65µm
_13826_,5.65µm
_13855_,5.65µm
_13867_,5.65µm
_14047_,5.65µm
_14239_,5.65µm
_14509_,5.65µm
_14589_,5.65µm
_14600_,5.65µm
_14815_,5.65µm
_15058_,5.65µm
_15360_,5.65µm
_15425_,5.65µm
_15488_,5.65µm
_15557_,5.65µm
_15583_,5.65µm
_15676_,5.65µm
_15929_,5.65µm
_16124_,5.65µm
_16543_,5.65µm
_16639_,5.65µm
_16756_,5.65µm
_17132_,5.65µm
_17187_,5.65µm
_17211_,5.65µm
_17302_,5.65µm
_17761_,5.65µm
_17779_,5.65µm
_17831_,5.65µm
_17883_,5.65µm
_18157_,5.65µm
_18332_,5.65µm
_18770_,5.65µm
_19744_,5.65µm
_19892_,5.65µm
_19913_,5.65µm
_20005_,5.65µm
_20021_,5.65µm
_20287_,5.65µm
_20423_,5.65µm
_20872_,5.65µm
_20876_,5.65µm
_20878_,5.65µm
_21380_,5.65µm
_21441_,5.65µm
_21672_,5.65µm
_21685_,5.65µm
_21741_,5.65µm
_21756_,5.65µm
_21775_,5.65µm
_22015_,5.65µm
_22491_,5.65µm
_22617_,5.65µm
_22823_,5.65µm
_23179_,5.65µm
_23244_,5.65µm
_23265_,5.65µm
_23327_,5.65µm
_23484_,5.65µm
_23496_,5.65µm
_23898_,5.65µm
_23902_,5.65µm
_24072_,5.65µm
_24089_,5.65µm
_24289_,5.65µm
_24612_,5.65µm
_24736_,5.65µm
_24829_,5.65µm
_24900_,5.65µm
_25240_,5.65µm
_25524_,5.65µm
_25577_,5.65µm
_25688_,5.65µm
_25697_,5.65µm
_26229_,5.65µm
_26458_,5.65µm
_26564_,5.65µm
_26649_,5.65µm
_26676_,5.65µm
_26789_,5.65µm
_27158_,5.65µm
_27277_,5.65µm
_27318_,5.65µm
_27501_,5.65µm
_27576_,5.65µm
_27609_,5.65µm
_27637_,5.65µm
_28076_,5.65µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.power_gate_core_qs,5.65µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.u_intr_state.wr_data\[31\],5.65µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.u_intr_state.wr_data\[4\],5.65µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_resp_i\[26\],5.65µm
_00029_,5.6µm
_00160_,5.6µm
_00170_,5.6µm
_00173_,5.6µm
_00196_,5.6µm
_00347_,5.6µm
_00413_,5.6µm
_00445_,5.6µm
_00505_,5.6µm
_00553_,5.6µm
_00594_,5.6µm
_00608_,5.6µm
_00658_,5.6µm
_00743_,5.6µm
_00744_,5.6µm
_00782_,5.6µm
_00826_,5.6µm
_00932_,5.6µm
_00976_,5.6µm
_00995_,5.6µm
