Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_270_594,VSS,Metal1,349.1600,1078.0000,0.000061
FILLER_270_590,VSS,Metal1,347.3800,1078.3485,0.000061
FILLER_270_582,VSS,Metal1,343.8930,1078.4615,0.000058
FILLER_270_542,VSS,Metal1,320.0400,1078.0000,0.000060
FILLER_270_540,VSS,Metal1,319.2000,1078.0000,0.000060
FILLER_270_527,VSS,Metal1,311.6400,1078.0000,0.000060
FILLER_270_317,VSS,Metal1,194.5000,1078.3485,0.000074
FILLER_270_309,VSS,Metal1,189.5600,1078.0000,0.000073
FILLER_270_256,VSS,Metal1,159.8800,1078.0000,0.000076
FILLER_270_185,VSS,Metal1,120.1200,1078.0000,0.000067
FILLER_270_177,VSS,Metal1,117.0930,1078.4615,0.000067
FILLER_270_174,VSS,Metal1,113.9600,1078.0000,0.000067
FILLER_270_172,VSS,Metal1,113.1200,1078.0000,0.000065
FILLER_270_168,VSS,Metal1,111.0600,1078.3485,0.000065
FILLER_270_140,VSS,Metal1,95.2000,1078.0000,0.000088
FILLER_270_93,VSS,Metal1,68.8800,1078.0000,0.000078
FILLER_270_2,VSS,Metal1,17.6400,1078.0000,0.000070
FILLER_269_1894,VSS,Metal1,1077.1600,1078.0000,0.000053
FILLER_269_1892,VSS,Metal1,1076.3200,1078.0000,0.000053
FILLER_269_1836,VSS,Metal1,1044.6800,1078.0000,0.000050
FILLER_269_1834,VSS,Metal1,1043.8400,1078.0000,0.000050
FILLER_269_1830,VSS,Metal1,1041.7800,1077.6510,0.000049
FILLER_269_1824,VSS,Metal1,1037.9600,1078.0000,0.000046
FILLER_269_1822,VSS,Metal1,1037.1200,1078.0000,0.000046
FILLER_269_1803,VSS,Metal1,1027.6530,1077.5380,0.000044
FILLER_269_1776,VSS,Metal1,1011.0800,1078.0000,0.000042
FILLER_269_1764,VSS,Metal1,1004.6400,1078.0000,0.000044
FILLER_269_1756,VSS,Metal1,1001.3330,1077.5380,0.000045
FILLER_269_1682,VSS,Metal1,958.7200,1078.0000,0.000053
FILLER_269_1679,VSS,Metal1,956.7600,1078.0000,0.000053
FILLER_269_1675,VSS,Metal1,954.9800,1077.6510,0.000053
FILLER_269_1667,VSS,Metal1,951.4930,1077.5380,0.000053
FILLER_269_1621,VSS,Metal1,924.5600,1078.0000,0.000058
FILLER_269_1609,VSS,Metal1,917.5600,1078.0000,0.000058
FILLER_269_1605,VSS,Metal1,915.7800,1077.6510,0.000058
FILLER_269_1498,VSS,Metal1,855.4000,1078.0000,0.000064
FILLER_269_1489,VSS,Metal1,850.3600,1078.0000,0.000064
FILLER_269_1449,VSS,Metal1,828.2400,1078.0000,0.000068
FILLER_269_1399,VSS,Metal1,799.9600,1078.0000,0.000065
FILLER_269_1378,VSS,Metal1,788.2000,1078.0000,0.000065
FILLER_269_1337,VSS,Metal1,765.5200,1078.0000,0.000066
FILLER_269_1328,VSS,Metal1,760.4800,1078.0000,0.000065
FILLER_269_1312,VSS,Metal1,751.5200,1078.0000,0.000064
FILLER_269_1277,VSS,Metal1,731.6400,1078.0000,0.000063
FILLER_269_1258,VSS,Metal1,721.2800,1078.0000,0.000063
FILLER_269_1119,VSS,Metal1,643.1600,1078.0000,0.000063
FILLER_269_1065,VSS,Metal1,613.2000,1078.0000,0.000066
FILLER_269_1054,VSS,Metal1,606.7600,1078.0000,0.000069
FILLER_269_1052,VSS,Metal1,605.9200,1078.0000,0.000069
FILLER_269_1048,VSS,Metal1,603.6800,1078.0000,0.000071
FILLER_269_1044,VSS,Metal1,601.6200,1077.6510,0.000071
FILLER_269_997,VSS,Metal1,574.8400,1078.0000,0.000064
FILLER_269_969,VSS,Metal1,559.1600,1078.0000,0.000062
FILLER_269_938,VSS,Metal1,541.8000,1078.0000,0.000062
