net,length_um
i_core_v_mini_mcu.memory_subsystem_i.ram0_i.tc_ram_i.sram\[7\]\[27\],5.04µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[16\],5.04µm
_24643_,4.76µm
_25487_,4.76µm
_26671_,4.76µm
_01168_,4.63µm
_13540_,4.63µm
_01357_,4.58µm
_03710_,4.58µm
_04676_,4.58µm
_05439_,4.58µm
_06098_,4.58µm
_07669_,4.58µm
_08054_,4.58µm
_08083_,4.58µm
_08195_,4.58µm
_08324_,4.58µm
_08365_,4.58µm
_08860_,4.58µm
_09346_,4.58µm
_09461_,4.58µm
_10005_,4.58µm
_10034_,4.58µm
_10850_,4.58µm
_11007_,4.58µm
_11593_,4.58µm
_11936_,4.58µm
_12363_,4.58µm
_12366_,4.58µm
_13226_,4.58µm
_13517_,4.58µm
_13850_,4.58µm
_13868_,4.58µm
_14021_,4.58µm
_15143_,4.58µm
_15175_,4.58µm
_15327_,4.58µm
_15637_,4.58µm
_15665_,4.58µm
_17074_,4.58µm
_17462_,4.58µm
_17568_,4.58µm
_17824_,4.58µm
_18112_,4.58µm
_18847_,4.58µm
_19067_,4.58µm
_19079_,4.58µm
_19098_,4.58µm
_19561_,4.58µm
_19588_,4.58µm
_19851_,4.58µm
_20046_,4.58µm
_20208_,4.58µm
_20233_,4.58µm
_20352_,4.58µm
_20499_,4.58µm
_20984_,4.58µm
_21029_,4.58µm
_21038_,4.58µm
_21125_,4.58µm
_21207_,4.58µm
_21262_,4.58µm
_21282_,4.58µm
_21445_,4.58µm
_21473_,4.58µm
_21620_,4.58µm
_21786_,4.58µm
_21821_,4.58µm
_22027_,4.58µm
_22131_,4.58µm
_22255_,4.58µm
_22375_,4.58µm
_22489_,4.58µm
_22690_,4.58µm
_23162_,4.58µm
_23210_,4.58µm
_23321_,4.58µm
_23599_,4.58µm
_23783_,4.58µm
_23933_,4.58µm
_23936_,4.58µm
_24139_,4.58µm
_24147_,4.58µm
_24222_,4.58µm
_24253_,4.58µm
_24578_,4.58µm
_24619_,4.58µm
_24653_,4.58µm
_24752_,4.58µm
_25059_,4.58µm
_25070_,4.58µm
_25128_,4.58µm
_25220_,4.58µm
_25275_,4.58µm
_25438_,4.58µm
_25507_,4.58µm
_25687_,4.58µm
_25694_,4.58µm
_25774_,4.58µm
_25841_,4.58µm
_25876_,4.58µm
_25940_,4.58µm
_25994_,4.58µm
_26027_,4.58µm
_26058_,4.58µm
_26098_,4.58µm
_26112_,4.58µm
_26261_,4.58µm
_26607_,4.58µm
_26747_,4.58µm
_26789_,4.58µm
_26820_,4.58µm
_26852_,4.58µm
_26994_,4.58µm
_27276_,4.58µm
_27315_,4.58µm
_27332_,4.58µm
_27544_,4.58µm
_27579_,4.58µm
_28141_,4.58µm
_28158_,4.58µm
_28274_,4.58µm
_28291_,4.58µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.arbiter.i_wb_cpu_ibus_adr\[10\],4.58µm
_00094_,4.53µm
_00492_,4.53µm
_00575_,4.53µm
_00591_,4.53µm
_00615_,4.53µm
_00658_,4.53µm
_00673_,4.53µm
_00675_,4.53µm
_00733_,4.53µm
_00758_,4.53µm
_00823_,4.53µm
_00849_,4.53µm
_01005_,4.53µm
_01082_,4.53µm
_01223_,4.53µm
_01225_,4.53µm
_01243_,4.53µm
_01244_,4.53µm
_01342_,4.53µm
_01436_,4.53µm
_01481_,4.53µm
_01542_,4.53µm
_01574_,4.53µm
_02143_,4.53µm
_02177_,4.53µm
_02270_,4.53µm
_02297_,4.53µm
_02326_,4.53µm
_02397_,4.53µm
_02459_,4.53µm
_02480_,4.53µm
_02512_,4.53µm
_02563_,4.53µm
_02577_,4.53µm
_03033_,4.53µm
_03127_,4.53µm
_03393_,4.53µm
_03575_,4.53µm
_03690_,4.53µm
_03914_,4.53µm
_03919_,4.53µm
_04410_,4.53µm
_04414_,4.53µm
_04423_,4.53µm
_04424_,4.53µm
_04488_,4.53µm
_04504_,4.53µm
_04567_,4.53µm
_04599_,4.53µm
_04608_,4.53µm
_05008_,4.53µm
_05015_,4.53µm
_05038_,4.53µm
_05129_,4.53µm
_05157_,4.53µm
_05321_,4.53µm
_05481_,4.53µm
_06102_,4.53µm
_06183_,4.53µm
_06238_,4.53µm
_06239_,4.53µm
_07496_,4.53µm
_07678_,4.53µm
_07914_,4.53µm
_07944_,4.53µm
_08125_,4.53µm
_08177_,4.53µm
_08327_,4.53µm
_08376_,4.53µm
_08481_,4.53µm
_08489_,4.53µm
_08746_,4.53µm
_08918_,4.53µm
_08933_,4.53µm
_08982_,4.53µm
_09334_,4.53µm
_09724_,4.53µm
_10299_,4.53µm
_10398_,4.53µm
_11076_,4.53µm
_11181_,4.53µm
_11763_,4.53µm
_11823_,4.53µm
_11841_,4.53µm
_12020_,4.53µm
_12075_,4.53µm
_12095_,4.53µm
_12097_,4.53µm
_12776_,4.53µm
_12905_,4.53µm
_12992_,4.53µm
_13441_,4.53µm
_13653_,4.53µm
_14208_,4.53µm
_14217_,4.53µm
_15481_,4.53µm
_16168_,4.53µm
_16330_,4.53µm
_16897_,4.53µm
_16899_,4.53µm
_17028_,4.53µm
_17409_,4.53µm
_17524_,4.53µm
_17527_,4.53µm
_17959_,4.53µm
_18116_,4.53µm
_18422_,4.53µm
_18436_,4.53µm
_18536_,4.53µm
_18597_,4.53µm
_18651_,4.53µm
_19000_,4.53µm
_19242_,4.53µm
_19275_,4.53µm
_19317_,4.53µm
_19644_,4.53µm
_19753_,4.53µm
_19994_,4.53µm
_20258_,4.53µm
_20523_,4.53µm
_20593_,4.53µm
_20647_,4.53µm
_20749_,4.53µm
_21252_,4.53µm
_21427_,4.53µm
_21532_,4.53µm
_21610_,4.53µm
_21713_,4.53µm
_21761_,4.53µm
_21794_,4.53µm
_21827_,4.53µm
_22006_,4.53µm
_22409_,4.53µm
_22552_,4.53µm
_22663_,4.53µm
_22829_,4.53µm
_22860_,4.53µm
_22875_,4.53µm
_22991_,4.53µm
_23063_,4.53µm
_23140_,4.53µm
_23301_,4.53µm
_23941_,4.53µm
_24217_,4.53µm
_24342_,4.53µm
_24492_,4.53µm
_24728_,4.53µm
_24828_,4.53µm
_24835_,4.53µm
_24987_,4.53µm
_25200_,4.53µm
_25264_,4.53µm
_25377_,4.53µm
_25710_,4.53µm
_25831_,4.53µm
_25848_,4.53µm
_26101_,4.53µm
_26321_,4.53µm
_26618_,4.53µm
_26751_,4.53µm
_26893_,4.53µm
_26980_,4.53µm
_27080_,4.53µm
_27085_,4.53µm
_27121_,4.53µm
_27198_,4.53µm
_27245_,4.53µm
_27273_,4.53µm
_27310_,4.53µm
_27406_,4.53µm
_27574_,4.53µm
_27578_,4.53µm
_28048_,4.53µm
_28088_,4.53µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.u_reg.fifo_ctrl_rxilvl_we,4.53µm
_00096_,4.48µm
_00115_,4.48µm
_00119_,4.48µm
_00124_,4.48µm
_00128_,4.48µm
_00141_,4.48µm
_00144_,4.48µm
_00160_,4.48µm
_00163_,4.48µm
_00168_,4.48µm
_00180_,4.48µm
_00187_,4.48µm
_00188_,4.48µm
_00217_,4.48µm
_00243_,4.48µm
_00245_,4.48µm
_00249_,4.48µm
_00251_,4.48µm
_00265_,4.48µm
_00275_,4.48µm
_00286_,4.48µm
_00288_,4.48µm
_00294_,4.48µm
_00310_,4.48µm
_00321_,4.48µm
_00335_,4.48µm
_00340_,4.48µm
_00397_,4.48µm
_00402_,4.48µm
_00443_,4.48µm
_00464_,4.48µm
_00592_,4.48µm
_00602_,4.48µm
_00603_,4.48µm
_00614_,4.48µm
_00618_,4.48µm
_00628_,4.48µm
_00632_,4.48µm
_00659_,4.48µm
_00689_,4.48µm
_00690_,4.48µm
_00720_,4.48µm
_00723_,4.48µm
_00745_,4.48µm
_00766_,4.48µm
_00788_,4.48µm
_00824_,4.48µm
_00830_,4.48µm
_00840_,4.48µm
_00859_,4.48µm
_00864_,4.48µm
_00896_,4.48µm
_00908_,4.48µm
_00910_,4.48µm
_00920_,4.48µm
_00924_,4.48µm
_00974_,4.48µm
_00989_,4.48µm
_01004_,4.48µm
_01015_,4.48µm
_01020_,4.48µm
_01031_,4.48µm
_01032_,4.48µm
_01033_,4.48µm
_01035_,4.48µm
_01036_,4.48µm
_01053_,4.48µm
_01054_,4.48µm
_01080_,4.48µm
_01084_,4.48µm
_01166_,4.48µm
_01169_,4.48µm
_01315_,4.48µm
_01324_,4.48µm
_01349_,4.48µm
_01352_,4.48µm
_01372_,4.48µm
_01378_,4.48µm
_01389_,4.48µm
_01395_,4.48µm
_01411_,4.48µm
_01412_,4.48µm
_01414_,4.48µm
_01418_,4.48µm
_01432_,4.48µm
_01439_,4.48µm
_01440_,4.48µm
_01442_,4.48µm
_01449_,4.48µm
_01457_,4.48µm
_01465_,4.48µm
_01486_,4.48µm
_01493_,4.48µm
_01532_,4.48µm
_01545_,4.48µm
_01584_,4.48µm
_01595_,4.48µm
_01607_,4.48µm
_01621_,4.48µm
_01637_,4.48µm
_01690_,4.48µm
_01691_,4.48µm
_01704_,4.48µm
_01730_,4.48µm
_01754_,4.48µm
_01757_,4.48µm
_01799_,4.48µm
_01816_,4.48µm
_01823_,4.48µm
_01833_,4.48µm
_01853_,4.48µm
_01854_,4.48µm
_01856_,4.48µm
_01857_,4.48µm
_01863_,4.48µm
_01879_,4.48µm
_01939_,4.48µm
_01944_,4.48µm
_01965_,4.48µm
_01975_,4.48µm
_01977_,4.48µm
_02021_,4.48µm
_02029_,4.48µm
_02054_,4.48µm
_02058_,4.48µm
_02091_,4.48µm
_02107_,4.48µm
_02108_,4.48µm
_02121_,4.48µm
_02139_,4.48µm
_02159_,4.48µm
_02173_,4.48µm
_02179_,4.48µm
_02180_,4.48µm
_02187_,4.48µm
_02212_,4.48µm
_02216_,4.48µm
_02237_,4.48µm
_02282_,4.48µm
_02290_,4.48µm
_02313_,4.48µm
_02317_,4.48µm
_02332_,4.48µm
_02336_,4.48µm
_02356_,4.48µm
_02375_,4.48µm
_02389_,4.48µm
_02404_,4.48µm
_02415_,4.48µm
_02482_,4.48µm
_02491_,4.48µm
_02505_,4.48µm
_02510_,4.48µm
_02526_,4.48µm
_02543_,4.48µm
_02562_,4.48µm
_02603_,4.48µm
_02632_,4.48µm
_02637_,4.48µm
_02651_,4.48µm
_02653_,4.48µm
_02655_,4.48µm
_02657_,4.48µm
_02659_,4.48µm
_02660_,4.48µm
_02662_,4.48µm
_02664_,4.48µm
_02677_,4.48µm
_02678_,4.48µm
_02679_,4.48µm
_02681_,4.48µm
_02687_,4.48µm
_02712_,4.48µm
_02716_,4.48µm
_02731_,4.48µm
_02732_,4.48µm
_02737_,4.48µm
_02738_,4.48µm
_02740_,4.48µm
_02756_,4.48µm
_02769_,4.48µm
_02789_,4.48µm
_02791_,4.48µm
_02795_,4.48µm
_02804_,4.48µm
_02812_,4.48µm
_02834_,4.48µm
_02838_,4.48µm
_02840_,4.48µm
_02842_,4.48µm
_02851_,4.48µm
_02852_,4.48µm
_02854_,4.48µm
_02857_,4.48µm
_02860_,4.48µm
_02868_,4.48µm
_02873_,4.48µm
_02876_,4.48µm
_02884_,4.48µm
_02891_,4.48µm
_02893_,4.48µm
_02894_,4.48µm
_02895_,4.48µm
_02901_,4.48µm
_02907_,4.48µm
_02918_,4.48µm
_02931_,4.48µm
_02940_,4.48µm
_02941_,4.48µm
_02942_,4.48µm
_02949_,4.48µm
_02952_,4.48µm
_02962_,4.48µm
_02969_,4.48µm
_02972_,4.48µm
_02974_,4.48µm
_02976_,4.48µm
_02979_,4.48µm
_02982_,4.48µm
_02990_,4.48µm
_02995_,4.48µm
_03004_,4.48µm
_03010_,4.48µm
_03011_,4.48µm
_03021_,4.48µm
_03034_,4.48µm
_03048_,4.48µm
_03063_,4.48µm
_03068_,4.48µm
_03070_,4.48µm
_03072_,4.48µm
_03075_,4.48µm
_03082_,4.48µm
_03090_,4.48µm
_03100_,4.48µm
_03105_,4.48µm
_03116_,4.48µm
_03121_,4.48µm
_03123_,4.48µm
_03124_,4.48µm
_03125_,4.48µm
_03130_,4.48µm
_03133_,4.48µm
_03135_,4.48µm
_03138_,4.48µm
_03143_,4.48µm
_03151_,4.48µm
_03162_,4.48µm
_03173_,4.48µm
_03175_,4.48µm
_03178_,4.48µm
_03180_,4.48µm
_03181_,4.48µm
_03187_,4.48µm
_03188_,4.48µm
_03208_,4.48µm
_03212_,4.48µm
_03234_,4.48µm
_03244_,4.48µm
_03249_,4.48µm
_03252_,4.48µm
_03262_,4.48µm
_03264_,4.48µm
_03272_,4.48µm
_03288_,4.48µm
_03297_,4.48µm
_03301_,4.48µm
_03302_,4.48µm
_03303_,4.48µm
_03316_,4.48µm
_03338_,4.48µm
_03339_,4.48µm
_03346_,4.48µm
_03347_,4.48µm
_03352_,4.48µm
_03362_,4.48µm
_03365_,4.48µm
_03380_,4.48µm
_03389_,4.48µm
_03396_,4.48µm
_03397_,4.48µm
_03400_,4.48µm
_03404_,4.48µm
_03407_,4.48µm
_03409_,4.48µm
_03411_,4.48µm
_03412_,4.48µm
_03416_,4.48µm
_03418_,4.48µm
_03425_,4.48µm
_03428_,4.48µm
_03430_,4.48µm
_03441_,4.48µm
_03444_,4.48µm
_03446_,4.48µm
_03451_,4.48µm
_03467_,4.48µm
_03469_,4.48µm
_03474_,4.48µm
_03475_,4.48µm
_03499_,4.48µm
_03500_,4.48µm
_03507_,4.48µm
_03508_,4.48µm
_03521_,4.48µm
_03524_,4.48µm
_03531_,4.48µm
_03532_,4.48µm
_03533_,4.48µm
_03544_,4.48µm
_03553_,4.48µm
_03565_,4.48µm
_03617_,4.48µm
_03623_,4.48µm
_03627_,4.48µm
_03630_,4.48µm
_03636_,4.48µm
_03637_,4.48µm
_03654_,4.48µm
_03655_,4.48µm
_03656_,4.48µm
_03668_,4.48µm
_03670_,4.48µm
_03676_,4.48µm
_03683_,4.48µm
_03697_,4.48µm
_03706_,4.48µm
_03756_,4.48µm
_03759_,4.48µm
_03768_,4.48µm
_03770_,4.48µm
_03785_,4.48µm
_03789_,4.48µm
_03801_,4.48µm
_03806_,4.48µm
_03811_,4.48µm
_03851_,4.48µm
_03863_,4.48µm
_03864_,4.48µm
_03871_,4.48µm
_03873_,4.48µm
_03878_,4.48µm
_03879_,4.48µm
_03891_,4.48µm
_03892_,4.48µm
_03903_,4.48µm
_03962_,4.48µm
_03963_,4.48µm
_03987_,4.48µm
_04011_,4.48µm
_04029_,4.48µm
_04030_,4.48µm
_04049_,4.48µm
_04051_,4.48µm
_04098_,4.48µm
_04106_,4.48µm
_04140_,4.48µm
_04145_,4.48µm
_04157_,4.48µm
_04184_,4.48µm
_04197_,4.48µm
_04204_,4.48µm
_04227_,4.48µm
_04234_,4.48µm
_04244_,4.48µm
_04245_,4.48µm
_04253_,4.48µm
_04303_,4.48µm
_04345_,4.48µm
_04374_,4.48µm
_04395_,4.48µm
_04411_,4.48µm
_04420_,4.48µm
_04437_,4.48µm
_04439_,4.48µm
_04452_,4.48µm
_04472_,4.48µm
_04478_,4.48µm
_04485_,4.48µm
_04494_,4.48µm
_04532_,4.48µm
_04547_,4.48µm
_04589_,4.48µm
_04728_,4.48µm
_04749_,4.48µm
_04814_,4.48µm
_04851_,4.48µm
_04853_,4.48µm
_04881_,4.48µm
_04913_,4.48µm
_04949_,4.48µm
_04957_,4.48µm
_04965_,4.48µm
_04982_,4.48µm
_05005_,4.48µm
_05033_,4.48µm
_05064_,4.48µm
_05072_,4.48µm
_05079_,4.48µm
_05093_,4.48µm
_05097_,4.48µm
_05100_,4.48µm
_05117_,4.48µm
_05141_,4.48µm
_05156_,4.48µm
_05163_,4.48µm
_05171_,4.48µm
_05193_,4.48µm
_05204_,4.48µm
_05220_,4.48µm
_05225_,4.48µm
_05226_,4.48µm
_05252_,4.48µm
_05259_,4.48µm
_05261_,4.48µm
_05278_,4.48µm
_05313_,4.48µm
_05326_,4.48µm
_05341_,4.48µm
_05343_,4.48µm
_05357_,4.48µm
_05366_,4.48µm
_05373_,4.48µm
_05435_,4.48µm
_05508_,4.48µm
_05564_,4.48µm
_05926_,4.48µm
_05953_,4.48µm
_06024_,4.48µm
_06036_,4.48µm
_06251_,4.48µm
_06266_,4.48µm
_06348_,4.48µm
_06435_,4.48µm
_06490_,4.48µm
_06504_,4.48µm
_06794_,4.48µm
_06871_,4.48µm
_06946_,4.48µm
_06965_,4.48µm
_07159_,4.48µm
_07221_,4.48µm
_07234_,4.48µm
_07255_,4.48µm
_07397_,4.48µm
_07664_,4.48µm
_07706_,4.48µm
_07738_,4.48µm
_07745_,4.48µm
_07802_,4.48µm
_07949_,4.48µm
_08074_,4.48µm
_08079_,4.48µm
_08442_,4.48µm
_08465_,4.48µm
_08577_,4.48µm
_08598_,4.48µm
_08604_,4.48µm
_08718_,4.48µm
_08810_,4.48µm
_08832_,4.48µm
_08881_,4.48µm
_08902_,4.48µm
_08953_,4.48µm
_08989_,4.48µm
_09019_,4.48µm
_09023_,4.48µm
_09038_,4.48µm
_09048_,4.48µm
_09103_,4.48µm
_09140_,4.48µm
_09305_,4.48µm
_09474_,4.48µm
_09489_,4.48µm
_09562_,4.48µm
_09600_,4.48µm
_09693_,4.48µm
_09880_,4.48µm
_09964_,4.48µm
_09973_,4.48µm
_09974_,4.48µm
_09981_,4.48µm
_10008_,4.48µm
_10045_,4.48µm
_10142_,4.48µm
_10148_,4.48µm
_10170_,4.48µm
_10203_,4.48µm
_10255_,4.48µm
_10304_,4.48µm
_10334_,4.48µm
_10542_,4.48µm
_10569_,4.48µm
_10724_,4.48µm
_10967_,4.48µm
_11008_,4.48µm
_11095_,4.48µm
_11138_,4.48µm
_11220_,4.48µm
_11266_,4.48µm
_11441_,4.48µm
_11651_,4.48µm
_11696_,4.48µm
_11702_,4.48µm
_11729_,4.48µm
_11748_,4.48µm
_11871_,4.48µm
_11943_,4.48µm
_11960_,4.48µm
_12011_,4.48µm
_12070_,4.48µm
_12102_,4.48µm
_12117_,4.48µm
_12190_,4.48µm
_12252_,4.48µm
_12357_,4.48µm
_12386_,4.48µm
_12396_,4.48µm
_12397_,4.48µm
_12499_,4.48µm
_12521_,4.48µm
_12682_,4.48µm
_12851_,4.48µm
_12869_,4.48µm
_12900_,4.48µm
_12949_,4.48µm
_12953_,4.48µm
_12969_,4.48µm
_13041_,4.48µm
_13096_,4.48µm
_13127_,4.48µm
_13140_,4.48µm
_13164_,4.48µm
_13169_,4.48µm
_13339_,4.48µm
_13524_,4.48µm
_13632_,4.48µm
_13749_,4.48µm
_13769_,4.48µm
_13791_,4.48µm
_13792_,4.48µm
_14069_,4.48µm
_14524_,4.48µm
_14525_,4.48µm
_14571_,4.48µm
_14603_,4.48µm
_14613_,4.48µm
_14629_,4.48µm
_14969_,4.48µm
_15029_,4.48µm
_15086_,4.48µm
_15208_,4.48µm
_15232_,4.48µm
_15514_,4.48µm
_15553_,4.48µm
_15664_,4.48µm
_15743_,4.48µm
_15867_,4.48µm
_15932_,4.48µm
_16147_,4.48µm
_16448_,4.48µm
_16519_,4.48µm
_16643_,4.48µm
_16800_,4.48µm
_16810_,4.48µm
_16913_,4.48µm
_16940_,4.48µm
_16946_,4.48µm
_17051_,4.48µm
_17059_,4.48µm
_17567_,4.48µm
_17598_,4.48µm
_17806_,4.48µm
_17810_,4.48µm
_17964_,4.48µm
_18346_,4.48µm
_18372_,4.48µm
_18388_,4.48µm
_18461_,4.48µm
_18464_,4.48µm
_18766_,4.48µm
_18871_,4.48µm
_18908_,4.48µm
_18980_,4.48µm
_19136_,4.48µm
_19174_,4.48µm
_19203_,4.48µm
_19219_,4.48µm
_19518_,4.48µm
_19531_,4.48µm
_19593_,4.48µm
_19671_,4.48µm
_19680_,4.48µm
_19747_,4.48µm
_19768_,4.48µm
_19867_,4.48µm
_19932_,4.48µm
_19938_,4.48µm
_20015_,4.48µm
_20067_,4.48µm
_20261_,4.48µm
_20294_,4.48µm
_20306_,4.48µm
_20333_,4.48µm
_20479_,4.48µm
_20488_,4.48µm
_20493_,4.48µm
_20537_,4.48µm
_20540_,4.48µm
_20546_,4.48µm
_20547_,4.48µm
_20606_,4.48µm
_20616_,4.48µm
_20618_,4.48µm
_20681_,4.48µm
_21068_,4.48µm
_21101_,4.48µm
_21112_,4.48µm
_21224_,4.48µm
_21240_,4.48µm
_21307_,4.48µm
_21339_,4.48µm
_21508_,4.48µm
_21517_,4.48µm
_21530_,4.48µm
_21536_,4.48µm
_21609_,4.48µm
_21633_,4.48µm
_21691_,4.48µm
_21707_,4.48µm
_21709_,4.48µm
_21717_,4.48µm
_21730_,4.48µm
_21735_,4.48µm
_21877_,4.48µm
_21948_,4.48µm
_22147_,4.48µm
_22332_,4.48µm
_22378_,4.48µm
_22392_,4.48µm
_22443_,4.48µm
_22481_,4.48µm
_22502_,4.48µm
_22527_,4.48µm
_22551_,4.48µm
_22563_,4.48µm
_22961_,4.48µm
_22965_,4.48µm
_22974_,4.48µm
_23146_,4.48µm
_23216_,4.48µm
_23448_,4.48µm
_23475_,4.48µm
_23559_,4.48µm
_23591_,4.48µm
_23592_,4.48µm
_23658_,4.48µm
_23786_,4.48µm
_23792_,4.48µm
_23813_,4.48µm
_23814_,4.48µm
_23889_,4.48µm
_23930_,4.48µm
_23944_,4.48µm
_23947_,4.48µm
_23969_,4.48µm
_23996_,4.48µm
_24132_,4.48µm
_24243_,4.48µm
_24269_,4.48µm
_24335_,4.48µm
_24593_,4.48µm
_24596_,4.48µm
_24662_,4.48µm
_24692_,4.48µm
_24699_,4.48µm
_24736_,4.48µm
_24759_,4.48µm
_24934_,4.48µm
_24942_,4.48µm
_25052_,4.48µm
_25108_,4.48µm
_25125_,4.48µm
_25133_,4.48µm
_25149_,4.48µm
_25256_,4.48µm
_25281_,4.48µm
_25445_,4.48µm
_25489_,4.48µm
_25619_,4.48µm
_25795_,4.48µm
_25942_,4.48µm
_25972_,4.48µm
_26192_,4.48µm
_26233_,4.48µm
_26276_,4.48µm
_26490_,4.48µm
_26560_,4.48µm
_26633_,4.48µm
_26638_,4.48µm
_26748_,4.48µm
_26941_,4.48µm
_26951_,4.48µm
_26958_,4.48µm
_27181_,4.48µm
_27340_,4.48µm
_27376_,4.48µm
_27576_,4.48µm
_27626_,4.48µm
_27727_,4.48µm
_27756_,4.48µm
_27973_,4.48µm
_27989_,4.48µm
_27992_,4.48µm
_28085_,4.48µm
_28125_,4.48µm
_28145_,4.48µm
_28160_,4.48µm
_28213_,4.48µm
_28303_,4.48µm
_28304_,4.48µm
_28322_,4.48µm
_28352_,4.48µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.u_intr_state.wr_data\[25\],4.48µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.u_intr_state.wr_data\[27\],4.48µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.power_manager_reg_top_i.u_intr_state.wr_data\[29\],4.48µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.power_manager_i.reg_to_counter_cpu_powergate_iso_on_i.counter_curr_state\[0\],4.48µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.dout_data\[5\],4.48µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.xfer.last_fetch,4.48µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.tdu_i.active_hart_cycles_q\[7\],4.48µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[17\],4.48µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_0_0.i_servile.arbiter.i_wb_cpu_dbus_adr\[19\],4.48µm
i_core_v_mini_mcu.cpu_subsystem_i.cpu_1_0.i_servile.rf_ram_if.rdata1,4.48µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_data_req\[21\],4.48µm
i_core_v_mini_mcu.peripheral_subsystem_i.uart_i.uart_core.uart_tx.sreg_q\[5\],4.48µm
_04744_,4.47µm
_07859_,4.25µm
_07922_,4.25µm
_11683_,4.2µm
_25796_,4.2µm
_01272_,4.07µm
_12666_,4.07µm
_04748_,4.02µm
_05397_,4.02µm
_05684_,4.02µm
_05703_,4.02µm
_05939_,4.02µm
_06165_,4.02µm
_06291_,4.02µm
_06335_,4.02µm
_06589_,4.02µm
_06905_,4.02µm
_07139_,4.02µm
_08236_,4.02µm
_08295_,4.02µm
_08395_,4.02µm
_08466_,4.02µm
_08567_,4.02µm
_08734_,4.02µm
_08876_,4.02µm
_08910_,4.02µm
_08985_,4.02µm
_09125_,4.02µm
_09197_,4.02µm
_09390_,4.02µm
_09402_,4.02µm
_09727_,4.02µm
_09876_,4.02µm
_10009_,4.02µm
_10174_,4.02µm
_10441_,4.02µm
_10467_,4.02µm
_10816_,4.02µm
_10899_,4.02µm
_11092_,4.02µm
_11116_,4.02µm
_11186_,4.02µm
_11631_,4.02µm
_11910_,4.02µm
_12408_,4.02µm
_12723_,4.02µm
_13263_,4.02µm
_13354_,4.02µm
_13421_,4.02µm
_13478_,4.02µm
_13648_,4.02µm
_13770_,4.02µm
_14023_,4.02µm
_14233_,4.02µm
_14314_,4.02µm
_14598_,4.02µm
_14614_,4.02µm
_15212_,4.02µm
_15593_,4.02µm
_16079_,4.02µm
_16223_,4.02µm
_16224_,4.02µm
_16466_,4.02µm
_16532_,4.02µm
_17113_,4.02µm
_17250_,4.02µm
_17406_,4.02µm
_17981_,4.02µm
_18160_,4.02µm
_18403_,4.02µm
_18424_,4.02µm
_18430_,4.02µm
_19685_,4.02µm
_19943_,4.02µm
_20061_,4.02µm
_20114_,4.02µm
_20622_,4.02µm
_21134_,4.02µm
_21407_,4.02µm
_21558_,4.02µm
_21790_,4.02µm
_21897_,4.02µm
_22007_,4.02µm
_22137_,4.02µm
_22233_,4.02µm
_22268_,4.02µm
_22465_,4.02µm
_22517_,4.02µm
_22814_,4.02µm
_22881_,4.02µm
_22960_,4.02µm
_23101_,4.02µm
_23129_,4.02µm
_23323_,4.02µm
_23465_,4.02µm
_23504_,4.02µm
_23510_,4.02µm
_23945_,4.02µm
_24096_,4.02µm
_24197_,4.02µm
_24206_,4.02µm
_24322_,4.02µm
_24331_,4.02µm
_24494_,4.02µm
_25347_,4.02µm
_25368_,4.02µm
_25544_,4.02µm
_26270_,4.02µm
_26581_,4.02µm
_26858_,4.02µm
_27124_,4.02µm
_27410_,4.02µm
_27411_,4.02µm
_27419_,4.02µm
_28024_,4.02µm
_28099_,4.02µm
_28239_,4.02µm
_28264_,4.02µm
_28277_,4.02µm
_28300_,4.02µm
_28343_,4.02µm
i_core_v_mini_mcu.ao_peripheral_subsystem_i.spi_subsystem_i.obi_spimemio_i.spimemio_i.xfer.count\[3\],4.02µm
i_core_v_mini_mcu.cpu_subsystem_i.reset_clock_hold_1_0,4.02µm
i_core_v_mini_mcu.peripheral_subsystem_i.obi_fifo_i.consumer_resp_i\[23\],4.02µm
_00067_,3.97µm
_00937_,3.97µm
_01007_,3.97µm
_01119_,3.97µm
_01568_,3.97µm
_01636_,3.97µm
_02396_,3.97µm
_02639_,3.97µm
_02977_,3.97µm
_03368_,3.97µm
_03896_,3.97µm
_04907_,3.97µm
_06878_,3.97µm
_07171_,3.97µm
_07293_,3.97µm
_07749_,3.97µm
_07759_,3.97µm
_08173_,3.97µm
_08193_,3.97µm
_08266_,3.97µm
_08536_,3.97µm
_08728_,3.97µm
_08763_,3.97µm
_08841_,3.97µm
_08850_,3.97µm
